time_s,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
0.0,-0.0022975555664974143,-0.004654937431401312,-9.7888153198248,-0.0005197482025067937,-3.930762920891033e-05,-0.0018817046551773276
0.0033333333333333335,-0.009284440381007794,-0.0013035438570937713,7.580430441949518,0.0030029085714281963,-0.0002677140235755131,0.00046213549047959907
0.006666666666666667,0.0016623114383106977,-0.0022444443076195964,12.07655608969664,0.002438626086396592,5.146339042107835e-05,-0.000848322049900352
0.01,0.009992289522791924,0.0052450323955986825,16.57790609528061,0.0006523361399913102,-0.0003328026962634922,-0.001208202534372927
0.013333333333333334,-0.00498662832267062,0.007262700957214516,21.086839205421196,0.0010328945368799178,-0.0009592406498654807,0.0006840906892530213
0.016666666666666666,-0.010899963060232758,0.005576631126383823,25.570504293506936,-0.0012036086581155162,0.0020682268353366617,-3.0250216558684823e-05
0.02,-0.0010257790111492292,-0.0031458283859908923,30.07345593692353,-0.0023743142704487257,-0.0013215039285113458,-0.0021126829041055186
0.023333333333333334,0.0016273358744678674,-0.00402520651629864,34.55491747535472,-0.0024914401733176755,-0.002570858333655793,-0.0027878760754960724
0.02666666666666667,-0.0028894539728841952,0.00619209913141112,39.063219744341204,0.001889916150211299,-0.0011731166705087346,0.0013345984473301352
0.03,0.004802195960558643,-0.01041738669651075,43.548763444754414,0.002250523772421218,0.0028475546646726468,-7.644796782133784e-05
0.03333333333333333,-0.0015675717780030281,-0.00011514354034569315,48.05461786713692,0.0008540862833269211,-0.0009537393865406555,0.0015088209530426887
0.03666666666666667,0.0008302152144599752,0.0009927570277114778,52.558573060602974,0.0011903677373886067,0.0014821623877879046,0.00209380395324582
0.04,0.010970164175022983,0.010440662322093534,57.05707151002281,0.0013501160464749942,-0.0009932639750645659,-0.0016669135172100865
0.043333333333333335,0.010938304477730648,-0.00659209373456265,60.90456538775734,-0.0037470688240945423,-0.0015334209413204868,0.0010317980994813659
0.04666666666666667,0.0011015260267174273,0.00751937147078866,64.73094048656067,0.0013133995366059266,-0.00017282588951969685,-0.00233667316187602
0.05,0.003476431341590364,0.008887606657057583,68.57722459426604,-0.000641428975780982,-0.000739515813785346,-0.00134576175819836
0.05333333333333334,0.006677165347644822,0.001810602092029402,72.40782522810986,0.002809778820177595,-0.0011625622472025425,0.003159426017519007
0.05666666666666667,-0.009035984683034015,-0.007715177952907777,76.2528927106503,-3.5205551051575667e-05,0.0009505072792758095,-0.003539601190477109
0.06,-0.009291373633067637,0.004098692514997674,80.0857722702628,0.0011909855976097925,-0.0012383394479690334,0.0014257441644874673
0.06333333333333334,-0.0038606809788626546,0.008588141497111236,81.2720524568617,-0.005043391561475088,-2.6421185557939534e-05,0.0012724733643018425
0.06666666666666667,-0.001276344382282036,0.0018563017944257477,82.38474375169166,0.0015648006097765937,0.0020876547336571485,0.002001006775216174
0.07,0.0003386535221367175,0.00846266667571453,83.50490951320563,-0.0014797750142141654,-0.000749060442856712,-0.000404648030999746
0.07333333333333333,-0.0006492528725564239,0.0037719263966564495,84.62094437016522,-0.00013922775019031735,0.0004133577899476653,0.0015893365419151924
0.07666666666666667,-0.004008306556328996,0.007054632098822202,85.73141224678223,-0.0005195832999657297,-0.0013349563128200867,0.002459253306644751
0.08,0.002139330390223112,0.00018442465088243682,86.8492606574834,-0.0012272638470152205,0.0009049867958970754,-0.001720734916470731
0.08333333333333334,-0.010486298505167316,-0.0021735134115330877,86.6981575761166,0.00020352208232546793,-0.0006867579580073881,2.3693844651542307e-06
0.08666666666666667,0.006515037216756549,0.005633060831391838,86.48508074398136,0.0006604457726239664,-0.0012102117485102214,-0.0006225998399378502
0.09,-0.002218938568899757,-0.001600389380057722,86.27943732683588,0.00016615257121395198,0.0012910658708883728,-0.0003440912824978297
0.09333333333333334,0.0011174545486459474,-0.0019584837428289078,86.08904323581183,0.003140246183057715,0.0017012771110361915,0.0020649588270675936
0.09666666666666668,-0.0026801820756720543,-0.004539325636503893,85.88280983437399,0.0010732386028147725,0.0031239899995295695,-0.0006034301260558595
0.1,0.0005910869932149778,0.00038268130673092495,85.68774401082354,0.0010564944376552014,0.003053062995090429,0.0016620226521945204
0.10333333333333335,0.006975897979987556,-0.0018368662638957672,85.50744340202039,0.0003955891841729492,-0.0015304109931936778,0.0016725982887319496
0.10666666666666667,-0.00044711318751052947,0.002436975982952228,85.34925816051982,0.0013274042696584652,0.002620631070737609,-0.0010235938707358464
0.11,-0.0026295828225835977,-0.003922839216677729,85.17844657316253,-0.00036003836264469685,0.00015823801268245141,-0.001244155414415414
0.11333333333333334,-0.005678129109953415,-0.011297353100723493,85.02159443921492,-0.001685431944991314,-0.0027950750269140857,-0.0005051721643709329
0.11666666666666667,0.0016174303233500525,-0.000917658127171275,84.8474615159135,0.0033563088604476,0.0003093782228632261,-0.0013043876204571342
0.12,-0.007108661003799206,0.0025029376701937033,84.68360011722518,0.0018661501113071501,0.0024390836138240405,-0.0003898998263021264
0.12333333333333334,-0.00369193536344681,-0.0006030259333856868,84.5895420762447,-0.0009870424343853704,-0.0008060525017576946,-0.0006603040742106701
0.12666666666666668,-0.0009491288096167476,0.0055959917132547485,84.49799847584285,-0.0011869919451012107,0.001167541668729887,-0.001677282817852264
0.13,-0.0009919960027463806,0.006808808317517856,84.40260005340531,0.0015392207605484987,0.0023193597566199633,0.0010624666367897034
0.13333333333333333,0.002384721006053159,-0.010428466839773146,84.31260728243728,-0.0008247702602054081,-0.00034311866327505554,0.00043223550798613395
0.1366666666666667,0.0008918385547479371,0.0037835132412963168,84.22830238194408,-0.0008856257875798792,-0.0019873136901735946,-0.002909928748926792
0.14,-0.003723815453467826,0.00801463800136247,84.12610609241976,0.0004067636621029234,-0.0007459888972124579,0.001974608936204899
0.14333333333333334,-0.0028833905789394723,-0.0028149444626033478,84.12761449007476,-0.00032145277698794833,-0.0016365094925313232,0.0019622889072033875
0.14666666666666667,0.010806940608900084,0.003965501402716338,84.13266273645286,-0.0025535208829244264,0.003528524089123086,0.0005250988158618969
0.15,0.013716718251562704,0.0026206396895047455,84.12449684489883,0.0010464451359666965,0.0007737260310240611,0.0010089193894344836
0.15333333333333335,-0.0005477723496500087,-0.006374803764096756,84.13781191506875,-0.00041545051432357146,0.00047990489955380267,-6.0017508759057227e-05
0.15666666666666668,-0.0007251596899621725,-0.00311786697362589,84.12760101154112,-0.0009148606051016115,0.00038804879653964,0.0029577236454739657
0.16,0.00705018211673912,0.006561882514997964,84.13537047187386,-0.001002222878027146,-0.00010770909469544933,-0.0014978239863477419
0.16333333333333333,0.0033335144943700185,-0.002429666893083073,84.16465274318927,-0.0006863249042128477,-0.0009226085548000203,-0.003009948773217326
0.16666666666666669,-0.003280936172432461,0.0014722510939284123,84.21357872022979,-0.0032282595334718243,-0.0002858875252500752,-0.0005773938499008783
0.17,-0.011374464418496728,0.0001528886161007993,84.26015316232078,-0.0005131525791049875,0.0006750881268295577,-0.0009320872507699038
0.17333333333333334,0.00025462102214394826,-0.0019538672560745498,84.30085866287943,-0.0008106583411482,0.0012285258538101756,0.0005932683398068989
0.17666666666666667,0.004723002885286267,0.003404919735159579,84.33985433034138,-0.0003110093663259356,0.001163726548823336,0.004470537526978038
0.18,-0.003953185232369404,0.002925062688344911,84.38839956293566,0.0016882484018205452,0.0024934248403432314,-0.00095450899361347
0.18333333333333335,1.387291759304878e-05,0.004275960164679467,84.37783642524238,-0.0036383508200758512,0.0019191263450510198,0.0017626826287959808
0.18666666666666668,0.0016609378271230147,-0.002606644614668228,84.3775961969384,0.0010365395007980492,0.00037220042242306256,-0.0023932712493351634
0.19,-0.001382091579163837,0.0017033005534916321,84.36314560721432,-0.0021605237757108173,0.0008216382341542273,-0.0024126458684257915
0.19333333333333336,0.012731487690183176,-0.010732454884728295,84.36537070428422,-0.00014732903825370855,0.0011055532159220682,-0.0005182418314165163
0.19666666666666668,0.0005458217452760444,-0.006117288152602092,84.36210016600597,0.0025722714902633387,0.0007503044823850281,-0.0013733453150329207
0.2,-0.0037650924523976647,0.005103553052193692,84.33834072483315,-0.000982453964433998,0.00036770085922410944,0.0040921620672001325
0.20333333333333334,0.004558730601170043,0.0050087584117321105,84.34874662340604,0.001472708694300808,0.0015298669685978859,0.0011251577902668458
0.2066666666666667,-0.007350055684010863,-0.007082835938090879,84.37426290305872,-0.0006790241506488728,-0.0004247213595225264,0.0002697404162145643
0.21,-0.004435455440016156,0.012248709978468015,84.38943893742766,-0.0022810272096823107,-0.0005291883013313647,0.00287910560219241
0.21333333333333335,-0.0054154227828020025,-0.003153944797660558,84.39758875306678,0.00016604096566346342,-0.0036744966683383636,-0.00035013635418951915
0.21666666666666667,-0.00024693722441991936,0.0028316906277142005,84.39983231422757,0.0003458137061302514,0.0017800924601984343,0.0003417980328645376
0.22,-0.0012603372658595356,0.009363795517882042,84.40511601138253,-0.0004285734183335323,9.116836349588787e-05,7.841799785355521e-05
0.22333333333333336,-0.0030601150176770234,0.0004763396843953592,84.42731084395096,-0.0015220800555591847,-0.002783590211326717,-0.0016863532909207292
0.22666666666666668,-0.00034733266397261756,-0.0018880220741515235,84.44437002583533,-0.0013324215808903873,0.0004187377934149101,8.217850347904166e-05
0.23,0.005584651380026185,-0.002966896956112686,84.45225697980906,0.0008902690412724671,0.0012424612211016138,-0.002133000536062087
0.23333333333333334,0.001239664308156086,-0.004766576635776456,84.4736504722853,0.0033094125028915286,-0.0010359057140585776,-0.0016380622333599505
0.2366666666666667,-0.0048010819835943505,-0.0070056610637651414,84.48201570439629,0.0015923051037576787,-0.0006454912499041754,0.002982640474062109
0.24,-0.0024127054848855113,0.0006215241170266241,84.4999235016591,0.0006965886780383244,-0.0013392024020439668,-0.0017370860762656365
0.24333333333333335,0.0005418572752237782,0.004524204159765353,84.51966096388452,-0.0007161853268370151,0.0018661357487818285,-0.0006675567442686416
0.24666666666666667,-0.006007790111581583,-0.006018752703590509,84.53443028086943,0.0016761233052536811,0.00030207344447409466,0.0011338030425940785
0.25,-0.0010710685009040195,0.00504707928373682,84.55142794236318,0.0013583966010819852,0.0016197420273608087,0.0011736907976198237
0.25333333333333335,-0.0009455671723186657,0.003837134535418412,84.55984350453296,-0.0017353475332030025,-0.0012783043172045429,-0.002909687873331086
0.2566666666666667,-0.003718850493940159,0.0006394063364243773,84.57591612419502,0.0015058918904445504,0.00020993338874340607,0.0012244581689378631
0.26,0.006263667102598367,-0.0024705613830870677,84.57827281142013,0.004580249206490061,-0.0006584548377977144,-0.0008787125672154822
0.26333333333333336,-0.001824093264880774,-0.007872495939513939,84.63410326343264,0.0012866186300246702,-0.0018678855833288534,-0.0008263250307035479
0.26666666666666666,-0.0033968175675745246,0.0014904802789980764,84.67217884092916,0.0025172545742650106,0.0005646050469613278,0.0005495193912501772
0.27,0.0006311875089021734,-0.006302811950225114,84.73170974574231,0.0003951782933286347,0.0025389882997992478,0.0023806035375835448
0.2733333333333334,0.003142539760113624,-0.0067401642397050395,84.77352139690475,-0.0010264685793875896,0.0004248954243165011,-0.0017685320496633285
0.27666666666666667,0.0002489125207366975,-0.0017571116489225624,84.83012685037396,0.0012142830400521322,-0.0022341586409151174,-0.0024363797038973174
0.28,-0.002069488997854437,0.0009413594826219704,84.86894372060294,0.003844052121608841,2.273650464637405e-05,-0.0005198805903086571
0.2833333333333333,0.000737059821581548,-0.0017035687722740916,84.93340169697454,0.0021302882294980865,-0.0007933851909907138,0.0019695317646580414
0.2866666666666667,-0.004096915713610073,0.001318033947074915,84.96871150010259,-0.0025326611883848566,8.967069708730547e-05,-0.00045243908825129083
0.29,-0.008902557405300524,-0.004385784285030568,85.01469803198499,0.0010679451713150828,-0.0005306517123913991,-0.0019410629596846281
0.29333333333333333,0.000566932748906599,0.0027769012290221116,85.07816877175813,-0.0010206619117008279,-0.0015507532231031885,-0.0013193364482957054
0.2966666666666667,-0.011020856027870242,0.0035510708679053794,85.12624592928624,0.0007968135884432383,-0.0010011540731967214,0.002486909917318016
0.3,0.0072894711567109615,0.00906572791977025,85.17767619100324,0.0008023745788311725,0.0013043615245672885,-0.003757754546642891
0.30333333333333334,-0.002110263576123427,-0.0038974672947730683,85.22433120385375,0.003592812987056257,-0.0011056702688958407,-0.0013863564914439056
0.3066666666666667,0.0003236651595014002,-0.0012835002180403342,85.28357178776024,0.0018191202501540089,-0.001725627892288927,-0.004700572489393322
0.31,-0.0016509622226358674,-0.0005146958119561855,85.3224736354536,-0.0005896886454153005,0.002231338453416809,0.0001797897659405172
0.31333333333333335,0.0012837606975391793,0.004125853161668417,85.37577712774448,-0.0011632612863264938,0.0002035439265266233,-0.002567687920143327
0.3166666666666667,0.007893948447460443,0.0033712019577781752,85.42139709965795,0.001775876234726056,-0.0020066925766268713,0.0009026164097706317
0.32,0.0034849781284408883,0.003061147080847549,85.47268707891791,0.00045173989315246414,-0.0012139937768216394,0.0010088210204481326
0.32333333333333336,0.0018308414729285103,-0.0020131415544656257,85.52152678343477,-0.00019348167593288747,0.0023913624424217357,-0.0008129515955099402
0.32666666666666666,0.005220203437586683,0.00028276906088659567,85.56893763527283,-0.0010974226577113771,0.0014574644868611685,-0.0008178748276540697
0.33,0.2514095211318649,0.16151949398176668,85.61590015499695,0.002552612339014838,-0.00022790479953568431,0.00014940518137679176
0.33333333333333337,0.2588257204830841,0.15019635184244412,85.65496729629622,0.0006361755402202456,-0.004370933452834799,-0.0019288303271509711
0.33666666666666667,0.2619645817695667,0.1540015005621003,85.69915155252998,0.0015496528638628544,-0.004362416094746166,0.0014032531064951364
0.34,0.2675966466099783,0.1601106623549774,85.75242921371705,0.002140886680533074,-0.00493143984630323,0.00306592670813507
0.3433333333333334,0.25931445578656753,0.16119161690617329,85.7939788639735,-0.00037602561940973346,-0.007774760716167816,0.0022027154543577034
0.3466666666666667,0.264471121119391,0.16011568024174133,85.82179134587636,-4.140826461742123e-05,-0.009347728861032788,-0.0011303436396863306
0.35000000000000003,0.26425473614139333,0.15731199081215091,85.86815636547563,0.0012609226181954083,-0.008727501609442368,0.00044334087736423787
0.35333333333333333,0.26947783835460976,0.16486708309568648,85.90866610267628,0.0025895550510506983,-0.014682579006650036,0.0018122220690080062
0.3566666666666667,0.2671595592405211,0.16113193133674597,85.94362023390967,-0.00031063033261052343,-0.010304997558313446,-0.002247514359957576
0.36,0.27559621073280627,0.1628948242744727,85.97148706464512,0.002425561576625904,-0.011404423045257777,-0.0023190943588019086
0.36333333333333334,0.27091862461594457,0.16689352873200328,86.01238336927733,0.0011231456543134063,-0.014366182618173478,0.001946824298942922
0.3666666666666667,0.2731016918731426,0.16492462309837186,86.04889988293661,0.002924480298459442,-0.018192313056926427,0.0004146026182268877
0.37,0.2838861744628491,0.16127099762487795,86.09461525736592,0.005469619787535424,-0.019794611290773725,-0.0016100322901419707
0.37333333333333335,0.2798803204831297,0.1667450540445047,86.13145524911543,0.00208148862990229,-0.01650091237689285,-0.002120546623989535
