time_s,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
0.0,0.0017453868721515333,0.0001895205241471148,-9.776313128295,-0.00021440628233704973,0.0010571070133735877,-0.002468083641424285
0.0033333333333333335,-0.0010310439717695016,0.004344852537637181,7.585566955352538,0.0036706408323639236,0.0036690116437665347,-0.0004358112541870881
0.006666666666666667,-0.0005458783023845774,0.001564092981444853,12.082543153237301,0.0005073656101212647,0.000600435172868457,-0.0017863840251767628
0.01,-0.009356212096826973,0.0032108879370008354,16.574609480761588,-0.0018534030689349576,0.00025397973814593065,6.371227693483492e-05
0.013333333333333334,-0.008838715656774151,-0.0034779108888182966,21.07694389528167,-0.0020633938356866216,-0.00030303472704896925,0.0006510307918163584
0.016666666666666666,-0.008438419195513904,0.00619206656922849,25.57289753804249,-0.0036257465494972385,0.0010156960136872026,-0.002266871500750365
0.02,-0.006802539777922511,-0.0021372696201287064,30.07181930914889,0.00047321500639120227,-0.0014078287789687357,0.0011699122490313406
0.023333333333333334,-0.004818798933274388,-0.004281711961576652,34.55958027118719,-0.0027603591677076815,-0.0003175902505573318,-0.002072640440129661
0.02666666666666667,-0.01038377090847896,0.004035395607079404,39.06013664928794,-0.001032275492543218,-0.0006548832095054183,0.00029548779172799397
0.03,0.007791637558296678,-0.0049504777057853225,43.554445010142736,-0.0010547734976422798,3.3521720668552246e-05,-0.004051546235103208
0.03333333333333333,0.001966731405967741,0.003966880795495341,48.059846276265915,0.0013188273745909015,1.695112459217266e-05,0.0021974547540501333
0.03666666666666667,0.0005079434705383947,-0.0009588147627648163,52.54852534062677,0.0004418783067097299,-9.856200648863131e-05,0.003638938791191961
0.04,0.0020607850761559343,-0.002245971551935946,57.057127345906046,-0.0004943335686057797,0.0010720117745096059,0.002109549319987538
0.043333333333333335,0.007192695828363239,0.0004500765486941501,60.90818399406767,-0.0016651445294638743,0.0010804397394103514,0.0015752599959422218
0.04666666666666667,-0.00010618127257977748,0.009243179665594212,64.72895555112363,0.0006818700476791366,0.002215472044706656,0.0016247854133804814
0.05,-0.00018632541219253817,-0.0022341670594283546,68.56742064634507,-0.0003859617185666594,-4.52147932770763e-05,0.002851241811083414
0.05333333333333334,0.004501751926929473,-0.007000065811938397,72.39756499076282,0.0015875089925103736,-0.001319200813840153,-0.0003901315652509429
0.05666666666666667,0.010473458284803557,-0.010082867710399361,76.2457125275818,-0.0015781843240652946,-0.00031074830333868844,2.6960864385938756e-06
0.06,-0.008394353303151882,0.010771232716533458,80.08452356405861,0.0013172657240695907,-0.0023607416995960325,0.0024839021455183904
0.06333333333333334,0.0005521309998327243,-0.0025701063619241373,81.28118287345433,-2.0017891134378185e-06,0.0006155867415557556,-0.002238457316601112
0.06666666666666667,0.00413899564247311,0.007782583393123547,82.3786894524086,-0.0015901934102842822,-0.0015757747324650741,0.0013694619043917076
0.07,0.004513343854361522,0.0072318695540447035,83.50865333508294,-0.0013949118884922544,-0.0015166496679445023,0.0005743692968355656
0.07333333333333333,0.0050457741658026115,0.0030444602998967196,84.6214351932161,-0.001914302228610534,0.0008982457742976312,0.0004429008072728798
0.07666666666666667,0.0035117923330238586,0.0014187520200297156,85.74434248435976,-0.0002472801941210759,-0.0015995741198868885,-0.003554209502991166
0.08,-0.0015545514784867337,0.006039189646752445,86.8455847545464,0.00032408377233527497,0.00246124533552413,0.002484889969487355
0.08333333333333334,0.0016477939408996302,-0.0024414657690687114,86.69087560342663,-0.0017566268035546812,0.0017594606473513646,-0.003835123539373012
0.08666666666666667,0.002093941859609417,-0.0045388099406647306,86.48507587931941,0.0007264552132621906,0.0014907438585024472,0.0001680744377883669
