time_s,barometer_v1
41.65,69443.1842179211
41.660000000000004,69445.30799956436
41.67,69445.53217804276
41.68,69449.56103767075
41.69,69452.74149158751
41.7,69454.89967811924
41.71,69457.2842265237
41.72,69459.85439819685
41.730000000000004,69461.38559253405
41.74,69465.3424341316
41.75,69465.54194493043
41.76,69468.5543207767
41.77,69472.28279140627
41.78,69475.5669089082
41.79,69478.30833615953
41.800000000000004,69479.03724564113
41.81,69480.8065609838
41.82,69484.13405270499
41.83,69486.96467622391
41.84,69490.43470219098
41.85,69492.923692088
41.86,69496.70441303554
41.87,69497.05163890608
41.88,69501.95239951221
41.89,69502.11705887651
41.9,69503.87314037277
41.910000000000004,69506.6424081733
41.92,69509.17572732439
41.93,69511.50889839475
41.94,69515.06956658469
41.95,69516.2016102786
41.96,69521.32456586155
41.97,69523.54206551562
41.980000000000004,69527.15448499899
41.99,69529.6652470002
42.0,69531.88228045446
42.01,69534.16258990655
42.02,69534.90280459954
42.03,69537.59790254966
42.04,69541.17473188294
42.050000000000004,69542.65137703782
42.06,69546.70728862015
42.07,69548.42552782243
42.08,69549.36569682795
42.09,69552.22203138763
42.1,69555.4475148608
42.11,69557.26077403157
42.12,69561.41313069171
42.13,69565.11964523888
42.14,69564.97987590056
42.15,69567.92168901283
42.160000000000004,69570.7416173173
42.17,69574.35534620444
42.18,69574.60151526946
42.19,69577.54346734734
42.2,69584.01007101932
42.21,69582.05772883359
42.22,69587.5073085774
42.230000000000004,69586.09807364765
42.24,69592.71440948077
42.25,69595.35548696695
42.26,69598.06412518119
42.27,69598.1116885313
42.28,69598.70812172622
42.29,69604.43582563242
42.300000000000004,69606.53750128328
42.31,69607.42228218901
42.32,69611.48952788244
42.33,69614.50582464227
42.34,69616.12745712395
42.35,69619.70811706338
42.36,69621.35469579892
42.37,69626.27819680436
42.38,69626.39597333886
42.39,69629.52475793278
42.4,69632.24806293115
42.410000000000004,69633.39748334551
42.42,69637.8130825322
42.43,69637.90488160147
42.44,69643.59528483063
42.45,69643.4104102312
42.46,69649.41112450541
42.47,69648.37290558798
42.480000000000004,69653.10158626699
42.49,69654.40771807794
42.5,69658.9508505838
42.51,69659.81517932263
42.52,69662.67197224528
42.53,69665.68743234592
42.54,69668.63376896079
42.550000000000004,69672.56794318638
42.56,69673.60780112764
42.57,69675.99576256827
42.58,69676.67186404196
42.59,69681.71200491441
42.6,69683.4449567956
42.61,69685.68133225378
42.62,69689.69232789539
42.63,69690.93838348892
42.64,69694.31704759982
42.65,69695.220503793
42.660000000000004,69696.49849209432
42.67,69699.46218236578
42.68,69703.26429223556
42.69,69707.6247535395
42.7,69709.6448860494
42.71,69709.62398449397
42.72,69714.17731205838
42.730000000000004,69716.08686605933
42.74,69718.86966174566
42.75,69722.10256560893
42.76,69723.78829439342
42.77,69726.19384546846
42.78,69729.44286865043
42.79,69731.92732478313
42.800000000000004,69732.6039566042
42.81,69736.53597778307
42.82,69737.4576791838
42.83,69741.98042541159
42.84,69744.04362082816
42.85,69746.1524194073
42.86,69749.39561635276
42.87,69751.75420257998
42.88,69753.86301650619
42.89,69758.06523639735
42.9,69759.73961926672
42.910000000000004,69762.88546838293
42.92,69765.29145396965
42.93,69769.19658818691
42.94,69769.08733809613
42.95,69771.20051014167
42.96,69775.94863241493
42.97,69777.62400087685
42.980000000000004,69779.05791765983
42.99,69781.73838637762
43.0,69783.06287289572
43.01,69786.97517522152
43.02,69789.6736952096
43.03,69792.58005533279
43.04,69794.7910362029
43.050000000000004,69798.13776513419
43.06,69800.91816342525
43.07,69805.25168102459
43.08,69806.05840954892
43.09,69809.88043503523
43.1,69810.59635543886
43.11,69811.68288597808
43.12,69816.08893291466
43.13,69818.42616134473
43.14,69820.36407660572
43.15,69823.01792345101
43.160000000000004,69827.11381676632
43.17,69828.59866138009
43.18,69832.22152000887
43.19,69833.15618659036
43.2,69835.3264109679
43.21,69839.5049194729
43.22,69841.16531593823
43.230000000000004,69845.26088066098
43.24,69846.03046378496
43.25,69850.81866166952
43.26,69849.68805205323
43.27,69854.53220990003
43.28,69856.35364732155
43.29,69859.81405326474
43.300000000000004,69864.16283148911
43.31,69864.72368769321
43.32,69867.70518048276
43.33,69869.37399823868
43.34,69872.06463710993
43.35,69875.28992235333
43.36,69876.92118667683
43.37,69880.953268419
43.38,69882.49748961024
43.39,69885.63876037319
43.4,69887.03025889411
43.410000000000004,69889.73143421607
43.42,69892.13387971443
43.43,69895.0892567748
43.44,69896.74171306624
43.45,69900.0979806717
43.46,69901.97516075626
43.47,69907.6560938189
43.480000000000004,69907.68599225536
43.49,69910.97094719976
43.5,69916.00720871323
43.51,69914.75408236335
43.52,69918.40701351098
43.53,69921.93390615795
43.54,69922.23797661622
43.550000000000004,69924.85277154058
43.56,69927.75513491004
43.57,69931.28044976034
43.58,69933.75483568945
43.59,69935.93594280338
43.6,69937.82777313987
43.61,69940.94973708289
43.62,69943.65212087736
43.63,69947.2347529742
43.64,69948.61060974478
43.65,69952.59146729094
43.660000000000004,69953.20326460814
43.67,69955.96680141674
43.68,69959.48355342259
43.69,69961.74452677944
43.7,69962.8222976545
43.71,69966.64826241096
43.72,69969.10736692554
43.730000000000004,69971.96627124799
43.74,69974.79194754193
43.75,69978.3267261389
43.76,69977.83275585427
43.77,69984.10502786946
43.78,69985.06400188924
43.79,69988.26239131979
43.800000000000004,69988.27634826764
43.81,69991.98474823477
43.82,69993.8805819308
43.83,69996.43271796287
43.84,69998.54406772011
43.85,70001.93680351815
43.86,70004.40103747147
43.87,70007.93418840037
43.88,70009.32444179793
43.89,70013.66154464358
43.9,70016.12483903936
43.910000000000004,70016.5871983752
43.92,70019.81443183182
43.93,70022.26338804528
43.94,70024.27615517606
43.95,70027.08056237859
43.96,70030.12875735055
43.97,70033.30258663958
43.980000000000004,70036.46540299879
43.99,70039.67512637474
44.0,70041.65556443066
44.01,70043.26814122395
44.02,70045.18067665734
44.03,70048.33393582213
44.04,70050.82719106511
44.050000000000004,70052.31029836957
44.06,70057.59352157345
44.07,70058.48222216027
44.08,70060.6958575631
44.09,70062.30152464852
44.1,70066.00155339488
44.11,70067.0018072797
44.12,70070.8075138042
44.13,70072.30984353744
44.14,70075.38498822013
44.15,70079.13610301002
44.160000000000004,70081.09925957321
44.17,70084.26580653743
44.18,70086.96527409456
44.19,70088.88845025204
44.2,70093.21176590577
44.21,70094.49144438124
44.22,70096.03709708973
44.230000000000004,70101.3280948994
44.24,70099.26506311173
44.25,70103.6702597038
44.26,70104.38514574151
44.27,70108.58219418439
44.28,70112.56588867756
44.29,70115.14602908313
44.300000000000004,70116.90985747598
44.31,70119.99725571927
44.32,70121.25325432445
44.33,70122.4874117127
44.34,70128.46177632894
44.35,70129.60993344458
44.36,70132.18477833152
44.37,70133.42781407389
44.38,70138.55974134772
44.39,70141.04289855866
44.4,70143.00977574039
44.410000000000004,70145.6881605228
44.42,70147.36300975883
44.43,70149.5499949145
44.44,70154.19192539781
44.45,70154.49627736585
44.46,70157.41960785586
44.47,70160.94573905959
44.480000000000004,70161.7267440698
44.49,70165.77366752783
44.5,70168.01930477563
44.51,70171.74588435874
44.52,70173.79703896247
44.53,70176.74247464935
44.54,70176.79453761427
44.550000000000004,70180.6753837996
44.56,70184.30493618197
44.57,70184.33372588328
44.58,70188.14266201612
44.59,70191.7670333586
44.6,70193.55897175138
44.61,70197.30621324177
44.62,70198.25650729425
44.63,70201.5867895118
44.64,70202.81986122885
44.65,70207.61531200775
44.660000000000004,70210.77896755352
44.67,70211.83777108455
44.68,70215.00325048722
44.69,70217.00892678367
44.7,70217.70775092099
44.71,70221.48656624368
44.72,70224.3329413618
44.730000000000004,70226.70325626068
44.74,70229.82331304756
44.75,70231.37035721443
44.76,70234.19379073098
44.77,70235.00142723169
44.78,70240.34569637745
44.79,70242.7673401918
44.800000000000004,70246.29052286108
44.81,70248.75274817458
44.82,70250.75487529623
44.83,70253.74827658082
44.84,70255.95755034557
44.85,70257.31728176096
44.86,70261.14164789359
44.87,70261.28402076934
44.88,70264.35987684758
44.89,70268.48598859945
44.9,70270.08119563662
44.910000000000004,70273.09145991255
44.92,70273.61093222178
44.93,70278.87255041586
44.94,70279.31570690773
44.95,70280.64807061752
44.96,70285.2702652841
44.97,70287.90032840609
44.980000000000004,70290.81406179398
44.99,70294.23118800468
45.0,70295.61041196245
45.01,70297.80392356626
45.02,70299.44494772221
45.03,70303.34172097921
45.04,70306.78728063586
45.050000000000004,70309.05411042298
45.06,70311.99089611723
45.07,70315.91432278845
45.08,70316.31384531366
45.09,70318.23864049117
45.1,70322.11446948088
45.11,70324.95643863794
45.12,70328.12912167313
45.13,70329.60015353283
45.14,70332.21313438042
45.15,70333.909740988
45.160000000000004,70336.66570482636
45.17,70339.0022330164
45.18,70342.87675230982
45.19,70345.56885378587
45.2,70347.00521283037
45.21,70350.13316563916
45.22,70353.82971003235
45.230000000000004,70354.46498727755
45.24,70357.4890784579
45.25,70360.27923975282
45.26,70362.65640285278
45.27,70364.9492488727
45.28,70367.9952985141
45.29,70369.62938182049
45.300000000000004,70373.43062227
45.31,70375.19783220517
45.32,70377.28807224157
45.33,70380.5407479735
45.34,70382.83597516506
45.35,70384.13094728433
45.36,70388.96099175428
45.37,70390.53962730707
45.38,70392.89970027425
45.39,70395.60307722272
45.4,70397.44858120443
45.410000000000004,70400.04797460845
45.42,70403.2433606994
45.43,70408.57203008409
45.44,70407.75769690068
45.45,70411.48385669761
45.46,70413.70148872974
45.47,70417.70104294871
45.480000000000004,70418.34543200916
45.49,70422.37877538208
45.5,70422.55771517254
45.51,70426.39424706885
45.52,70429.39421051939
45.53,70431.76359552072
45.54,70433.81720964897
45.550000000000004,70436.49921404626
45.56,70439.06785533534
45.57,70442.62107958733
45.58,70444.89663806386
45.59,70448.20870122522
45.6,70448.49315712879
45.61,70454.38272809732
45.62,70455.62579712603
45.63,70458.25686780899
45.64,70458.94735000552
45.65,70464.8605446275
45.660000000000004,70465.42849245774
45.67,70467.35818267615
45.68,70469.89315366407
45.69,70473.4688896042
45.7,70476.50649216045
45.71,70479.31021369
45.72,70481.60786714485
45.730000000000004,70483.91674162581
45.74,70485.64451246579
45.75,70487.62537305205
45.76,70489.49732370033
45.77,70493.22377279664
45.78,70494.90621165762
45.79,70498.92103174943
45.800000000000004,70501.57514874302
45.81,70502.88469106017
45.82,70507.8222654355
45.83,70508.73413392862
45.84,70512.13398471106
45.85,70515.05203902513
45.86,70516.47207704604
45.87,70519.05197280944
45.88,70521.03415442398
45.89,70523.70994900749
45.9,70525.0887348146
45.910000000000004,70529.34421538889
45.92,70531.65518146123
45.93,70533.92293530947
45.94,70537.75771097782
45.95,70540.3074059609
45.96,70542.27181844722
45.97,70543.36364339986
45.980000000000004,70549.33480792213
45.99,70548.12617826513
46.0,70551.98195948634
46.01,70554.15670994557
46.02,70557.94949947606
46.03,70559.52220138769
46.04,70562.88369987589
46.050000000000004,70565.00638487344
46.06,70568.79364238083
46.07,70570.33506470417
46.08,70573.79884533018
46.09,70575.94212262804
46.1,70579.40663147323
46.11,70579.2232867181
46.12,70581.27507992813
46.13,70585.49550314924
46.14,70587.84849787047
46.15,70590.20286901687
46.160000000000004,70595.56908202398
46.17,70597.46773887682
46.18,70597.96867590483
46.19,70599.47913923868
46.2,70602.74462095066
46.21,70605.11846537796
46.22,70607.77597095503
46.230000000000004,70611.9162090456
46.24,70612.99926086792
46.25,70617.45211583859
46.26,70619.72816870372
46.27,70622.70811904091
46.28,70624.39579041488
46.29,70626.24229206023
46.300000000000004,70629.02129046839
46.31,70631.89260650125
46.32,70634.6090493837
46.33,70636.9295796148
46.34,70639.37915984716
46.35,70643.5935243484
46.36,70645.03531486557
46.37,70647.0584363158
46.38,70651.09536454552
46.39,70653.70648060265
46.4,70656.71131233922
46.410000000000004,70656.20093780813
46.42,70658.38932592647
46.43,70662.79837022162
46.44,70663.62198769055
46.45,70666.77254863015
46.46,70669.75899538214
46.47,70672.53135207808
46.480000000000004,70674.91597549945
46.49,70677.63835613718
46.5,70679.85276605342
46.51,70681.62692891789
46.52,70684.83575092646
46.53,70688.4875481917
46.54,70690.94343836424
46.550000000000004,70692.86266759217
46.56,70696.21674852054
46.57,70698.32142658974
46.58,70700.82966042399
46.59,70704.2897971063
46.6,70706.31975359353
46.61,70710.38460880582
46.62,70711.15509704348
46.63,70714.12044839303
46.64,70715.01844739495
46.65,70720.16267604922
46.660000000000004,70720.96049561635
46.67,70723.18518119166
46.68,70726.46178735947
46.69,70731.35429987528
46.7,70733.29615224928
46.71,70733.79427965493
46.72,70737.0394312376
46.730000000000004,70738.80340377935
46.74,70741.04734022531
46.75,70743.80217422977
46.76,70746.06953123938
46.77,70750.81867543234
46.78,70751.12748338313
46.79,70755.92796242927
46.800000000000004,70757.37933044402
46.81,70761.79937155271
46.82,70761.2842280203
46.83,70765.14172852896
46.84,70767.23951602454
46.85,70770.64395469187
46.86,70771.09508982336
46.87,70774.6366425867
46.88,70778.1418839325
46.89,70778.49562661396
46.9,70784.33307947978
46.910000000000004,70785.57267557125
46.92,70788.69208414703
46.93,70790.98597875127
46.94,70794.32528145215
46.95,70798.39570150457
46.96,70800.26842430879
46.97,70800.83673417266
46.980000000000004,70802.82448505449
46.99,70806.64544542307
47.0,70807.41422939047
47.01,70811.58592934281
47.02,70813.39494236615
47.03,70816.24397537176
47.04,70817.56465237487
47.050000000000004,70822.26611530213
47.06,70824.7252915211
47.07,70826.33426198491
47.08,70831.46386429283
47.09,70833.27233620381
47.1,70833.85661931474
47.11,70839.01941028342
47.12,70840.12992918317
47.13,70840.1163408313
47.14,70844.06550409395
47.15,70846.4935169103
47.160000000000004,70850.7170616774
47.17,70852.2628976709
47.18,70854.5630337078
47.19,70856.52656328003
47.2,70859.62392667423
47.21,70862.4118235108
47.22,70866.62753201822
47.230000000000004,70868.0885930874
47.24,70868.46665729755
47.25,70871.93734720476
47.26,70875.19472844509
47.27,70877.96696837345
47.28,70879.79797532006
47.29,70882.93983637168
47.300000000000004,70886.00051733329
47.31,70890.24638063228
47.32,70890.35875319518
47.33,70893.08893009908
47.34,70894.31532428219
47.35,70897.97140632359
47.36,70899.74042930924
47.37,70902.09920392343
47.38,70905.65951865105
47.39,70909.28975749118
47.4,70911.42086802331
47.410000000000004,70914.64482103684
47.42,70918.58918212044
47.43,70920.10843357131
47.44,70922.26315776166
47.45,70924.05642203875
47.46,70926.11227230041
47.47,70930.50061645739
47.480000000000004,70931.2125580523
47.49,70934.77995495577
47.5,70937.60829043415
47.51,70939.59557456119
47.52,70943.08230483986
47.53,70944.65033188192
47.54,70945.6765428313
47.550000000000004,70950.9277452497
47.56,70951.32328715669
47.57,70954.77256255377
47.58,70957.89705263377
47.59,70960.59532743946
47.6,70964.6833071226
47.61,70964.98964099241
47.62,70966.62673268224
47.63,70971.41397283835
47.64,70973.76877609566
47.65,70974.03474269755
47.660000000000004,70979.0664788418
47.67,70979.3065910177
47.68,70983.00641874466
47.69,70984.24785386054
47.7,70988.95643470717
47.71,70990.73902348257
47.72,70993.00321630642
47.730000000000004,70996.10461902356
47.74,70997.42403590953
47.75,71001.0952088856
47.76,71003.28507419434
47.77,71007.00514142645
47.78,71008.9034524409
47.79,71010.95591189964
47.800000000000004,71014.20165258554
47.81,71016.4633210981
47.82,71020.38461141776
47.83,71023.28610264855
47.84,71022.57073554755
47.85,71027.05881218682
47.86,71030.4437082024
47.870000000000005,71031.38132967794
47.88,71034.34961362166
47.89,71036.36269113886
47.9,71039.44546360355
47.910000000000004,71042.61124120635
47.92,71045.19747340982
47.93,71047.49189998061
47.94,71051.5601501706
47.95,71054.55360303498
47.96,71055.12646187464
47.97,71058.45731749391
47.980000000000004,71061.82016662089
47.99,71063.87379480836
48.0,71067.60959272654
48.01,71067.7772197312
48.02,71069.66927587392
48.03,71072.09364985024
48.04,71074.910685354
48.050000000000004,71077.37819141152
48.06,71081.15314067266
48.07,71083.76974962828
48.08,71086.72641671379
48.09,71089.29387092708
48.1,71090.24292350255
48.11,71092.44898287929
48.120000000000005,71097.54178483035
48.13,71097.86055087119
48.14,71101.01874905414
48.15,71105.05679648838
48.160000000000004,71107.82224628088
48.17,71110.21194812485
48.18,71109.74197909994
48.19,71114.14758111916
48.2,71116.2427901926
48.21,71119.73194100898
48.22,71120.8309656407
48.230000000000004,71125.44015760573
48.24,71127.92772644717
48.25,71129.32893507637
48.26,71131.8516715289
48.27,71135.27719459332
48.28,71138.08242335457
48.29,71140.72863496588
48.300000000000004,71142.81236229512
48.31,71146.08713887443
48.32,71149.94332164919
48.33,71150.24054212855
48.34,71152.80628066
48.35,71154.78226541332
48.36,71156.6947736143
48.370000000000005,71161.62638802276
48.38,71162.79942855756
48.39,71165.45041568844
48.4,71167.88746760495
48.410000000000004,71170.88835191655
48.42,71173.60236271773
48.43,71175.98229604537
48.44,71177.27562548862
48.45,71182.86505863426
48.46,71181.94736455302
48.47,71186.60101776292
48.480000000000004,71189.36191836816
48.49,71191.93756568858
48.5,71193.50038724304
48.51,71196.79949149083
48.52,71199.5257578896
48.53,71202.01854809484
48.54,71205.1566962654
48.550000000000004,71207.68224613057
48.56,71208.39906450654
48.57,71212.22060171847
48.58,71215.49314715457
48.59,71217.21122456677
48.6,71221.99193833278
48.61,71222.21032592653
48.620000000000005,71224.19739763477
48.63,71228.50197270614
48.64,71228.15955366234
48.65,71232.28714557036
48.660000000000004,71234.50033002275
48.67,71239.57634440107
48.68,71240.8767050156
48.69,71240.45487023484
48.7,71246.07249275474
48.71,71249.13866421746
48.72,71250.06352640342
48.730000000000004,71252.79499906179
48.74,71256.68561422978
48.75,71258.47950629254
48.76,71260.03804772555
48.77,71264.46211121081
48.78,71266.41750669149
48.79,71268.58824662409
48.800000000000004,71272.90839340969
48.81,71274.70431182762
48.82,71276.30842248065
48.83,71277.60716651496
48.84,71281.57449677131
48.85,71283.52929582838
48.86,71285.94473973582
48.870000000000005,71286.60120909575
48.88,71291.42191854001
48.89,71294.86427667082
48.9,71298.09424748234
48.910000000000004,71300.94082093118
48.92,71301.51437400334
48.93,71303.89534387934
48.94,71305.8382632909
48.95,71308.36360542923
48.96,71313.4820793429
48.97,71315.15841994372
48.980000000000004,71317.7102964615
48.99,71321.29144652768
49.0,71322.16940122866
49.01,71326.44448345024
49.02,71326.67063499396
49.03,71328.50182103067
49.04,71333.03125506888
49.050000000000004,71334.89540998303
49.06,71338.52246837037
49.07,71341.70135960447
49.08,71342.19753839403
49.09,71344.6931972987
49.1,71348.62739247434
49.11,71350.19610543724
49.120000000000005,71353.75182568733
49.13,71356.3455932549
49.14,71359.63921150612
49.15,71361.97657590256
49.160000000000004,71366.62175532701
49.17,71366.30622863564
49.18,71368.99047377096
49.19,71371.28348069766
49.2,71373.56858581422
49.21,71376.53667142979
49.22,71379.81855570163
49.230000000000004,71381.95098435762
49.24,71386.11521425756
49.25,71386.50533258662
49.26,71390.52879757801
49.27,71393.90238739787
49.28,71393.7318659417
49.29,71397.44605416337
49.300000000000004,71400.86749333235
49.31,71401.44725445456
49.32,71406.28464508039
49.33,71406.68761443708
49.34,71409.85915116002
49.35,71412.4067865123
49.36,71415.74808035973
49.370000000000005,71418.67273708509
49.38,71420.99391576371
49.39,71424.79598838002
49.4,71427.2176779011
49.410000000000004,71429.85553713785
49.42,71431.08094791441
49.43,71432.37431303659
49.44,71435.54736285839
49.45,71439.70691053772
49.46,71439.74997260312
49.47,71444.27004178068
49.480000000000004,71447.38841655324
49.49,71448.24960248888
49.5,71452.19941844133
49.51,71454.67720548858
49.52,71456.42732404992
49.53,71458.58187295894
49.54,71463.00833103852
49.550000000000004,71463.7953049639
49.56,71466.97894873885
49.57,71470.95650986471
49.58,71471.93860775331
49.59,71475.71444427807
49.6,71478.25836287838
49.61,71481.33141995387
49.620000000000005,71481.91204929161
49.63,71483.70515314396
49.64,71489.34930937931
49.65,71490.2132651081
49.660000000000004,71493.05091756475
