time_s,gnss_x,gnss_y,gnss_z
0.0,33.49861720212538,-99.33759475826066,416.96145377101243
0.1,33.498632953046105,-99.3375882699251,421.602371871206
0.2,33.49864557308508,-99.33762562379316,421.7013308144977
0.3,33.49858213126698,-99.33760986099935,426.62138278915506
0.4,33.49860765912386,-99.33760910859324,426.63299002857144
0.5,33.49865977760537,-99.33760281562083,418.92474177475617
0.6,33.4986710997806,-99.33765368299667,431.5256882861011
0.7000000000000001,33.498606275705185,-99.33759540107813,438.2941219986051
0.8,33.49860937060972,-99.33763991984567,449.075146414347
0.9,33.498644359039886,-99.33761436523571,451.67873530333213
1.0,33.49859710647596,-99.33764094738238,461.3662998673886
1.1,33.49862143073196,-99.3376808455317,474.1089419893184
1.2,33.49861609907221,-99.337609539747,486.91449985961464
1.3,33.498617603735994,-99.3375937701374,498.0098969365605
1.4000000000000001,33.49859163585559,-99.33761141867784,503.6745706527609
1.5,33.49864033758,-99.33764537606075,534.8136388881866
1.6,33.498607614668614,-99.33762660415304,543.3062206497455
1.7,33.49860261951558,-99.33758578427565,562.3623840486297
1.8,33.49865816162493,-99.3376229354519,573.3974982418268
1.9000000000000001,33.49868200164486,-99.33761809552334,597.7787841318784
2.0,33.498585694964355,-99.33766235310841,614.4181579300127
2.1,33.49867095528423,-99.33771140830989,631.2502894787856
2.2,33.498624006247326,-99.33776300804247,663.231776806081
2.3000000000000003,33.49863172562202,-99.33764699065256,683.4948129804546
2.4,33.498659388264585,-99.33770975969341,713.3978277145752
2.5,33.498630655820605,-99.33775436567106,726.1816760540676
2.6,33.49858708108241,-99.33761964959874,760.2372776241058
2.7,33.49864567647309,-99.33778809541666,785.9682323277804
2.8000000000000003,33.49864745855802,-99.33771485649183,800.0056054588443
2.9,33.498699307098725,-99.33777560326574,833.3856607158674
3.0,33.49866553035906,-99.33777386217284,859.7076281722419
3.1,33.49870253532386,-99.3377509592632,887.5370388370308
3.2,33.49863247055452,-99.33774895079516,916.4563617653096
3.3000000000000003,33.498683736386766,-99.33778065927713,949.213572802413
3.4,33.49871311357485,-99.33779605965832,965.7174215609431
3.5,33.49871044686187,-99.33780603175491,995.6381829508267
3.6,33.4986733218888,-99.33776569538963,1024.3061187925493
3.7,33.498680798068634,-99.33775348194965,1061.111154358211
3.8000000000000003,33.4986954905021,-99.33787618566555,1078.6787921136884
3.9,33.49866265751977,-99.33786683264881,1107.7216334379036
4.0,33.49870939096204,-99.33791130364197,1144.4174967845981
4.1,33.49871897569509,-99.33784575482836,1164.9256177794687
4.2,33.49872880800468,-99.33790502861662,1178.3099557275466
4.3,33.498756996353656,-99.33793194625767,1213.7670206937282
4.4,33.49869946141578,-99.33788404227302,1235.8377642218586
4.5,33.49873237519587,-99.33793372282967,1256.7865846268917
4.6000000000000005,33.49871195936558,-99.33794424510506,1299.336782615421
4.7,33.49874820015478,-99.33790684343701,1304.1526440574678
4.8,33.49874609963345,-99.3379030793025,1334.6512901698684
4.9,33.49875941899647,-99.33797462961248,1368.8077825652358
5.0,33.49870470592455,-99.33796294727243,1391.2199108923826
5.1000000000000005,33.49873430378233,-99.33800651127254,1409.9511654278556
5.2,33.498723606965434,-99.33794267165237,1435.6347708484698
5.3,33.49871367515056,-99.33801058847132,1457.2823301416317
5.4,33.49876635699121,-99.33797573875718,1498.9759285604193
5.5,33.49872874620235,-99.33805066403782,1513.4678601243663
5.6000000000000005,33.49873211084236,-99.33798253020169,1537.9588199430966
5.7,33.498735727385544,-99.33797280638572,1555.4127255650046
5.8,33.49879273634576,-99.3380135321969,1576.49248881737
5.9,33.498722430106,-99.3380534959649,1595.2011727355489
6.0,33.49877187918577,-99.33810964946164,1628.2016859739176
6.1000000000000005,33.498794399922346,-99.33806018556517,1645.1818827535212
6.2,33.49873493883251,-99.33807118457295,1678.424636680731
6.3,33.498842353343875,-99.33806918022485,1698.92393658931
6.4,33.49880807153772,-99.3381888130285,1703.1517681865225
6.5,33.49881753203295,-99.33808528980678,1725.8211767926584
6.6000000000000005,33.498795667433406,-99.33807279408632,1755.5515663145934
6.7,33.49881708848897,-99.33813530201385,1775.4225156592715
6.8,33.498771608943734,-99.3381643691469,1801.492327123786
6.9,33.49875426298012,-99.33813999263613,1815.1036546750925
7.0,33.49880414993825,-99.33823731214459,1842.267456675052
7.1000000000000005,33.4988291553966,-99.33817943334056,1861.3622913033062
7.2,33.49880427815983,-99.33815137917246,1877.884192905675
7.3,33.498814559011855,-99.33817584930821,1890.2990060469342
7.4,33.498806455294435,-99.33817853606948,1925.1342218470766
7.5,33.49880952767529,-99.3381688968869,1951.8371341646161
7.6000000000000005,33.49882777625128,-99.33818230434731,1961.5244322845558
7.7,33.498834051654875,-99.33816714208345,1976.9352588918227
7.8,33.498775684250745,-99.33825365367493,1999.392852690978
7.9,33.498828981055816,-99.33821617755689,2013.819644420509
8.0,33.49880130959708,-99.33830227864665,2033.158546176815
8.1,33.49880112996183,-99.33823958326813,2046.2533558722207
8.2,33.498822003179285,-99.33824283119739,2072.9690992546703
8.3,33.49881473846885,-99.33826754320505,2098.7717543223475
8.4,33.498858139387615,-99.33832335434879,2110.7213924304615
8.5,33.49881568195013,-99.33833020088582,2124.3902636599096
8.6,33.498877917420074,-99.33825438836843,2146.3265437692858
8.700000000000001,33.49883690545937,-99.33827153591932,2166.0233918950667
8.8,33.49885777372537,-99.33834425196011,2172.9395833820645
8.9,33.49884247411837,-99.3383072467716,2206.943609645195
9.0,33.498801429268404,-99.33832316807141,2210.3255858061007
9.1,33.4988531824488,-99.33824611815844,2228.838453410859
9.200000000000001,33.498835333930764,-99.33826292582961,2260.555800877047
9.3,33.498875773479,-99.33830447491867,2271.129705384795
9.4,33.49885573051482,-99.33832578732907,2285.1459466541874
9.5,33.498854666800696,-99.3382906934466,2296.3439989954622
9.6,33.49887556841825,-99.3383126803672,2316.6569564136885
9.700000000000001,33.498864921567304,-99.33839148096088,2343.7577872940115
9.8,33.498824415453285,-99.33835089353576,2353.7313322560103
9.9,33.49885287784199,-99.33837206551495,2366.918656015588
10.0,33.49886173908771,-99.33835675597525,2386.208357073789
10.1,33.49889149718406,-99.33831988653445,2398.9768543540745
10.200000000000001,33.49887502849948,-99.33832656668933,2415.3483383143116
10.3,33.49891656294992,-99.33844203736932,2424.480601540178
10.4,33.49885205071502,-99.33848366553872,2439.0421259416694
10.5,33.49887733999777,-99.33838406557288,2468.2875602295376
10.6,33.498878310135375,-99.33847187109484,2481.6525066913837
10.700000000000001,33.49887807723788,-99.33840617372107,2494.6259014586844
10.8,33.498846375503206,-99.3384829472653,2514.836650282901
10.9,33.49890592133842,-99.3384104876665,2525.835894680795
11.0,33.49885999855911,-99.33843669447441,2532.8269003905743
11.1,33.49886572642369,-99.33845400715852,2553.6106489406884
11.200000000000001,33.49890743775766,-99.33851288616557,2561.020331698084
11.3,33.4988576462371,-99.33844114655498,2580.6578921297632
11.4,33.49888680492715,-99.33850851209678,2595.8025085517656
11.5,33.49891865470956,-99.33846483319542,2599.676486565784
11.6,33.498912361694906,-99.33845520364126,2625.168247949754
11.700000000000001,33.49886163773182,-99.33854504736246,2638.920903631158
11.8,33.49887730178788,-99.33856528114264,2645.0400609702556
11.9,33.49889760403438,-99.33860448790462,2672.8589882142824
12.0,33.49893107759166,-99.33851400600747,2678.9001017619116
12.1,33.49892664700079,-99.3385314804796,2691.721496696814
12.200000000000001,33.49890718986208,-99.33849460387015,2708.3992768530225
12.3,33.49889547029748,-99.33863080425611,2710.5556090491395
12.4,33.49892027016786,-99.33858794390788,2726.4045028950695
12.5,33.498900887592924,-99.33851557880352,2743.44692874794
12.6,33.49891438170967,-99.3385690760703,2755.5298618583415
12.700000000000001,33.498848933914644,-99.33856089540737,2764.1087545325986
12.8,33.4989632442456,-99.33857154358142,2778.5866107526867
12.9,33.49887964424411,-99.33853717762493,2789.028187839452
13.0,33.49895937427555,-99.33858016121918,2804.497464281456
13.1,33.498889868500996,-99.33861677082008,2811.484618551636
13.200000000000001,33.49893712260011,-99.3386050544726,2831.767002952184
13.3,33.49893924846674,-99.33853473000109,2832.7404253672203
13.4,33.49893888230903,-99.33859627063377,2858.0802501148246
13.5,33.49890033715863,-99.33864975144361,2861.1727746824135
13.6,33.498952764489786,-99.3386810073359,2872.0598169277573
13.700000000000001,33.49891649168803,-99.33865211768897,2882.95000039851
13.8,33.49894514471745,-99.33862161716877,2894.356053553869
13.9,33.49895791200146,-99.33863460923158,2909.2124710343846
14.0,33.4989698958569,-99.33865971509167,2917.2894308875975
14.1,33.498973673687104,-99.33867242642746,2922.5924659195452
14.200000000000001,33.4989211920934,-99.33872288035663,2941.023508364889
14.3,33.49894448500235,-99.33867116771559,2954.88831337471
14.4,33.49893229489763,-99.33868231077595,2959.6081312067645
14.5,33.4989035192975,-99.33868113813334,2974.434699468211
14.6,33.498945018286165,-99.3386614061899,2973.3640299409403
14.700000000000001,33.49891709368526,-99.33863823294179,2984.5784952902036
14.8,33.498922623165186,-99.33866003018471,2996.9066422684077
14.9,33.498979243333466,-99.33873866801338,3003.777727938214
15.0,33.498956437462724,-99.33873518318889,3013.760453959799
15.1,33.498958661536776,-99.33873256456323,3030.269584445867
15.200000000000001,33.498918877384426,-99.3387146879217,3037.4888650593066
15.3,33.498948749931785,-99.33870316069654,3051.385327997711
15.4,33.49896350136494,-99.33874206802723,3068.701718710882
15.5,33.49896209642374,-99.33875583549441,3067.81243263407
15.6,33.49898369300848,-99.33868798135047,3081.420526687072
15.700000000000001,33.49897383849165,-99.33870592714369,3080.767822018863
15.8,33.498999882322806,-99.33877330247232,3098.598324048939
15.9,33.499008502473664,-99.33879310229402,3108.6086747218565
16.0,33.498965159636946,-99.33877674265241,3113.0066376035325
16.1,33.498950011627926,-99.33882678749436,3116.512925979603
16.2,33.49901004314422,-99.33883703573636,3127.2301002870677
16.3,33.49893684190922,-99.33876018059331,3140.777627719885
16.4,33.498962703225104,-99.33875190680395,3140.6305422369705
16.5,33.49898354812938,-99.3388075733039,3157.2074735153037
16.6,33.49894744687196,-99.3388224058779,3165.5538172722054
16.7,33.498989575280554,-99.33877227598926,3166.5245913142094
16.8,33.49899115803889,-99.33880470987268,3183.1742583302885
16.9,33.498968091111664,-99.33881230213063,3185.0999657387115
17.0,33.49896065390725,-99.3388383725123,3192.427624225061
17.1,33.499039153489974,-99.33880573774577,3197.017319942309
17.2,33.49898115769207,-99.33881095127987,3209.0722490647922
17.3,33.49902944599694,-99.3388173660708,3211.935353521892
17.400000000000002,33.498946830519536,-99.33879223378385,3223.8341129208466
17.5,33.49901694803463,-99.33885654780582,3241.224877941175
17.6,33.49897552717662,-99.33888242474156,3234.3736558842074
17.7,33.49899942616659,-99.33885088899743,3241.8158969874994
17.8,33.49896961308716,-99.33885436035649,3250.0783759561514
17.900000000000002,33.49901379305196,-99.33883476744876,3264.5564753749595
18.0,33.49895478719,-99.33890204456718,3259.617652227413
18.1,33.499013597231546,-99.33886762657686,3277.3191661896326
18.2,33.498969649119964,-99.33884303618746,3289.433788464096
18.3,33.49905724716625,-99.33884855203057,3278.607391143573
18.400000000000002,33.49901195723058,-99.33885005015432,3294.2208579986595
18.5,33.49899867007439,-99.33889648799986,3300.9646892764426
18.6,33.499007464800826,-99.33889600100218,3294.1165844694397
18.7,33.49903705439889,-99.33886793466984,3310.8249802942196
18.8,33.499038121100114,-99.33891106825207,3309.999813688993
18.900000000000002,33.49897817399069,-99.33893089966978,3317.9419137341624
19.0,33.49905758023127,-99.33890911435817,3321.031594354146
19.1,33.49906320342875,-99.33889677514088,3331.211538967071
19.2,33.49903458045973,-99.33895245858282,3329.0189482777882
19.3,33.49901526712645,-99.33897259222623,3342.9705208180876
19.400000000000002,33.49904761825243,-99.33889096528694,3356.936143898288
19.5,33.49904702154518,-99.33901087212173,3347.0124475816556
19.6,33.499003351144815,-99.33891523299954,3358.3826141661484
19.7,33.49901712802143,-99.33896250556823,3357.8685843677245
19.8,33.49903177844519,-99.33895637998086,3369.1299160671756
19.900000000000002,33.49902586124483,-99.33893199956434,3369.942544924228
20.0,33.49904286457844,-99.33895288939631,3383.255979613617
20.1,33.49907217110286,-99.3389204109484,3375.0381812059336
20.2,33.499038064654876,-99.33893756996693,3374.542195671617
20.3,33.49902326728398,-99.33896952590032,3384.6477433944783
20.400000000000002,33.49900590005409,-99.3390204725247,3392.7061182597918
20.5,33.499005462988876,-99.33898283948118,3397.5796477702993
20.6,33.4990669100574,-99.33895782802284,3396.239056714322
20.7,33.4990456925346,-99.3390232122162,3398.373874787909
20.8,33.49902061669723,-99.33900447371714,3410.811210770252
20.900000000000002,33.49904222795191,-99.33904035802414,3409.391559752782
21.0,33.4990434902217,-99.33905413476967,3414.4869690267096
21.1,33.49906791752959,-99.33897033445275,3414.395031122572
21.2,33.49903948885829,-99.33895931414818,3421.131010726427
21.3,33.49901608618982,-99.3390119431654,3421.759946255056
21.400000000000002,33.499010944637526,-99.33908433043501,3436.047472879456
21.5,33.49906539310773,-99.33906136784842,3425.022762716639
21.6,33.49904169954503,-99.33905162393654,3427.4979808238504
21.7,33.4990511175306,-99.3390515591399,3435.354313564254
21.8,33.49907272271961,-99.33904678226378,3446.913114223824
21.900000000000002,33.49903714548872,-99.33907080688454,3435.0114797538968
22.0,33.49904595923045,-99.3390475939009,3437.6186452053676
22.1,33.49905145233563,-99.33902501629271,3440.122085966576
22.2,33.499088034695724,-99.33903111496798,3454.738167985544
22.3,33.49901964466234,-99.33902444776388,3446.640012900321
22.400000000000002,33.499057717708055,-99.33908036142445,3452.92714323121
22.5,33.49907478622235,-99.33910298273761,3462.273354564359
22.6,33.499020683875514,-99.33907564733481,3466.644983757
22.7,33.499083439856996,-99.33906673846236,3472.9261248291855
22.8,33.499084443013935,-99.33907067993742,3458.2330165620215
22.900000000000002,33.49906962557089,-99.3390826330849,3453.7793655747787
23.0,33.49910252025172,-99.33907100613924,3470.8064692518656
23.1,33.499068085749265,-99.33903001575376,3469.390459778186
23.2,33.49901038153911,-99.33911732511274,3468.998077435284
23.3,33.49907734092438,-99.33918027650043,3475.18736474982
23.400000000000002,33.499043029507426,-99.33911092539299,3464.824013922445
23.5,33.49908407429263,-99.33907668648484,3475.7633984950426
23.6,33.49909302507132,-99.33910778087056,3472.166120284627
23.7,33.49906535634237,-99.33914525171042,3482.273723320152
23.8,33.49902399060008,-99.3391219312544,3474.662248076178
23.900000000000002,33.499044056566035,-99.33912930955442,3474.495053359505
24.0,33.49905736660521,-99.33910399354791,3479.8999220396954
24.1,33.49905687275876,-99.33910419146362,3474.0334347023445
24.2,33.49915178215549,-99.33914805804243,3483.8080291263705
24.3,33.49912935980916,-99.33917338779874,3475.795664011857
24.400000000000002,33.499134026573145,-99.33912723684551,3474.2778224666563
24.5,33.49908784196895,-99.33915041918483,3468.9752805887324
24.6,33.49904054072126,-99.33913732325068,3475.510450791089
24.7,33.499083591387915,-99.33915507584908,3477.8691852940833
24.8,33.499070317659786,-99.33918702774677,3474.4539000020445
24.900000000000002,33.49910849464561,-99.3391304852177,3476.717369903291
25.0,33.49908281110766,-99.33911641990612,3483.4469436024606
25.1,33.49909467505222,-99.33919436881912,3476.1397581982496
25.2,33.49908816338248,-99.33913630643657,3464.6257674765234
25.3,33.499041946844194,-99.33915669735961,3473.1084370213516
25.400000000000002,33.49909093607751,-99.33918958430041,3465.787942744563
25.5,33.49904292792112,-99.3391958857157,3473.5968181551543
25.6,33.49908593053758,-99.33919998478096,3471.501719081199
25.7,33.499106651666544,-99.33924407832536,3478.8550880871844
25.8,33.49908385606921,-99.33922148764442,3475.516885612901
25.900000000000002,33.49906146116544,-99.33921395452822,3463.9730012849395
26.0,33.49903281888743,-99.33917935999871,3470.1701283798516
26.1,33.499100043905095,-99.33918011421855,3473.5609725583213
26.2,33.499085891140616,-99.33923773672836,3462.250081467242
26.3,33.49909185791163,-99.33920709103965,3466.247063094089
26.400000000000002,33.4990820618954,-99.33920259253225,3465.210881788397
26.5,33.4990761393856,-99.33921457796754,3466.1290318686533
26.6,33.49906873426507,-99.33920008916006,3456.8899134573717
26.7,33.499075341544874,-99.33922863164597,3467.840905410074
26.8,33.49907328490609,-99.33921268024355,3467.8065996790137
26.900000000000002,33.49910277178391,-99.33925763579083,3461.3477163057473
27.0,33.499015245479406,-99.33925163898591,3454.775582257338
27.1,33.499055420409185,-99.33920412719694,3452.591234896453
27.2,33.49907696582286,-99.3392059141276,3461.928981773788
27.3,33.49909691371149,-99.33923020410805,3445.794165675399
27.400000000000002,33.49909661939396,-99.33923540069917,3447.5899658936373
27.5,33.49907788808641,-99.33922725086904,3458.968732652861
27.6,33.499155585981896,-99.33916021149706,3451.061238598067
27.7,33.49907074094143,-99.33917004830832,3449.305740603256
27.8,33.49909371472538,-99.33922553881779,3451.7874210290647
27.900000000000002,33.49909178440358,-99.33921598928865,3449.0814538775594
28.0,33.49908492045528,-99.33923605749796,3443.79906773349
28.1,33.49902056542945,-99.33922364989871,3432.329702820996
28.2,33.49906378039903,-99.3392180493928,3435.37039416256
28.3,33.49910065969901,-99.33924151391884,3441.036477370067
28.400000000000002,33.499091365609516,-99.33922617671024,3436.7753433293724
28.5,33.499072606471145,-99.33920775590948,3428.33828849626
28.6,33.49907206538735,-99.33926724235846,3424.355690862855
28.7,33.49903234643854,-99.33909802529877,3435.4057557288065
28.8,33.4990783823113,-99.33919047680807,3430.48727072819
28.900000000000002,33.49906380471609,-99.33919995560251,3425.4814253197833
29.0,33.49909756208437,-99.33921899992605,3426.044325209149
29.1,33.49909269559556,-99.33915698482062,3428.572070018162
29.2,33.499074789158854,-99.33912243736366,3422.4731015237103
29.3,33.4990026615996,-99.3391955767472,3421.5311811900715
29.400000000000002,33.499054537090736,-99.33920325272084,3405.383754055965
29.5,33.499063797755156,-99.33912041144315,3409.9324262273785
29.6,33.49902919399463,-99.33914204289653,3412.017773243124
29.7,33.4990620150436,-99.33917517006672,3406.755852554665
29.8,33.4990239824456,-99.33914833586338,3400.765247468268
29.900000000000002,33.49903474115179,-99.33911391734608,3403.20754756327
30.0,33.499032991131934,-99.33914381570617,3403.9120168078057
30.1,33.4990498367544,-99.33917936319678,3405.8329531330896
30.2,33.49902841524495,-99.33917060715693,3398.319910618578
30.3,33.49907994902312,-99.33914576357674,3393.213848775247
30.400000000000002,33.499054064493116,-99.33918824351922,3395.1342246416584
30.5,33.49907679274286,-99.33909221066747,3394.460979707811
30.6,33.49898838072202,-99.33914396525515,3391.8235274429135
30.7,33.49908159368311,-99.33914226838472,3378.538029734407
30.8,33.4990641772202,-99.33906873085667,3391.8460995579353
30.900000000000002,33.49900876573118,-99.33914750133565,3379.244581701793
31.0,33.4990177127991,-99.33914384994577,3369.5630716743212
31.1,33.4990100476795,-99.33910704293784,3372.8883115150384
31.2,33.499021543693765,-99.33912377918816,3375.3715953324513
31.3,33.49900656356122,-99.33904880873625,3363.371187379267
31.400000000000002,33.49908821748193,-99.33906371286595,3365.4473280340594
31.5,33.49902167292829,-99.33917565039293,3357.3478882879886
31.6,33.49904848985474,-99.3390430408259,3361.374391016071
31.7,33.49898470074413,-99.33906402333221,3350.639605179759
31.8,33.499011912524026,-99.33910506016498,3361.0539432843634
31.900000000000002,33.4990272086423,-99.33906309360862,3357.371828765165
32.0,33.49902613716611,-99.33907834739763,3344.4820959741037
32.1,33.498977298189445,-99.33906028837134,3336.661912292824
32.2,33.4990341904819,-99.33904522067022,3350.0669993532697
32.3,33.49897972999529,-99.3389789387107,3340.782705074422
32.4,33.49898316904549,-99.33896813931638,3339.7175393150565
32.5,33.49898045613592,-99.33900275529905,3334.600974814215
32.6,33.49895905513482,-99.33903908481649,3341.3425360582937
32.7,33.498964062199256,-99.33896403736392,3323.6875008254397
32.8,33.49896346729366,-99.33901032186873,3331.5420545101474
32.9,33.49897205256014,-99.33900350583754,3327.8366018560578
33.0,33.49897850758086,-99.33904446709332,3323.940936411909
33.1,33.49892601733313,-99.33899985109475,3319.89425359363
33.2,33.49892866977521,-99.33896984761058,3317.0962055635796
33.3,33.49893874752305,-99.3389487420007,3316.029490419999
33.4,33.49895067503408,-99.33892063124283,3313.800993966149
33.5,33.498946378527556,-99.33894622633905,3309.92989102849
33.6,33.49896205627431,-99.33890521255283,3313.420974080588
33.7,33.49892881533274,-99.33894225847054,3309.5489788252726
33.8,33.498915379494576,-99.33889091940328,3307.999365505209
33.9,33.49891328868745,-99.33892101194118,3300.277044197419
34.0,33.49898880617046,-99.33893483418406,3290.7562920489727
34.1,33.49885079381609,-99.3388215714164,3294.4013351376343
34.2,33.49896793795938,-99.33897032129182,3285.476988122049
34.300000000000004,33.4989163452397,-99.33893971244859,3286.1068129764735
34.4,33.498930934071296,-99.33887605342159,3289.677562141936
34.5,33.49893504613634,-99.3388809662406,3286.4363350571616
34.6,33.49891178255028,-99.3388841763494,3282.624740543574
34.7,33.49890767778663,-99.33889903356864,3280.8591525435036
34.800000000000004,33.49888668676849,-99.33888649952733,3270.490910249655
34.9,33.49888479681011,-99.33885990024115,3268.3382404371428
35.0,33.49888328372133,-99.3388405914398,3267.062512096307
35.1,33.49889898115322,-99.33885029500595,3261.5702182930268
35.2,33.49890012154362,-99.33882213134642,3264.392543115962
35.300000000000004,33.498863489537854,-99.33877417925467,3262.858191219805
35.4,33.49885952301851,-99.33877477946201,3253.7553587169755
35.5,33.498897975411786,-99.33879936618611,3254.7723065794708
35.6,33.49891541686838,-99.33878403930355,3256.6525141515776
35.7,33.498961166385676,-99.33872610656991,3254.699265316002
35.800000000000004,33.498867054267365,-99.3388027838642,3251.362483673842
35.9,33.49882893013715,-99.33872890965917,3237.70687918511
36.0,33.498862858705905,-99.33873107038052,3235.580671779758
36.1,33.498854814296045,-99.33872940725435,3235.483185618664
36.2,33.498859781972385,-99.33876080893074,3231.4588063086258
36.300000000000004,33.49885037144877,-99.33879710568156,3236.782202132105
36.4,33.49886276568023,-99.33874578204737,3231.3770657919235
36.5,33.49886928168788,-99.33875664570732,3224.9784827126064
36.6,33.49888048823569,-99.33864354901232,3219.7880089529904
36.7,33.49888893986501,-99.33872512630556,3223.1645426541686
36.800000000000004,33.49885857119294,-99.33869051961304,3208.962225784674
36.9,33.498809949963345,-99.33865433586176,3211.98635112041
37.0,33.49883203243903,-99.33859280427987,3205.3196119704994
37.1,33.49878389119704,-99.33870479836544,3216.8171206728753
37.2,33.498839636281886,-99.33867849454376,3193.327895368067
37.300000000000004,33.498769079999754,-99.33867431089796,3201.7632987225907
37.4,33.49879301770082,-99.33857912006167,3200.612889643788
37.5,33.49885661494391,-99.33859909526937,3195.283707330675
37.6,33.49877750986569,-99.33858057971568,3184.7629315723752
37.7,33.498829876069905,-99.33854341082379,3189.2992793795797
37.800000000000004,33.498805752051354,-99.33862362946448,3192.6432440853023
37.9,33.49876729442402,-99.33863746152421,3179.968569125561
38.0,33.498754331707715,-99.33858270867029,3188.1033908812724
38.1,33.49877047461009,-99.33858117605143,3176.8331163711855
38.2,33.49881262995759,-99.33860204292803,3175.0936935802915
38.300000000000004,33.49876583590692,-99.33857302080338,3176.083097919548
38.4,33.4987736186951,-99.33852915283201,3175.9002012694605
