time_s,barometer_v1
1.5,95203.01377376434
1.51,95184.40231334361
1.52,95167.49077228238
1.53,95148.14303698388
1.54,95131.00191217932
1.55,95112.45451729992
1.56,95092.09200395351
1.57,95077.39136309737
1.58,95057.08574960043
1.59,95037.51649136463
1.6,95019.00128102348
1.61,95000.14309902371
1.62,94980.88022182901
1.6300000000000001,94962.38531400678
1.6400000000000001,94940.5286820591
1.6500000000000001,94922.28547265795
1.6600000000000001,94903.91584649311
1.67,94884.94738383421
1.68,94863.11367242437
1.69,94843.80950137884
1.7,94823.33517238304
1.71,94801.59466001645
1.72,94783.38715458594
1.73,94764.07584684624
1.74,94740.08549310679
1.75,94720.50779854137
1.76,94698.89589120557
1.77,94680.19212604083
1.78,94657.02295621476
1.79,94634.56784463176
1.8,94613.60389829177
1.81,94594.35605096506
1.82,94572.81641743924
1.83,94549.65753041608
1.84,94527.56564537897
1.85,94506.88038163327
1.86,94483.29915355556
1.87,94461.12901088386
1.8800000000000001,94438.31137410048
1.8900000000000001,94417.67198455032
1.9000000000000001,94393.53418876223
1.9100000000000001,94371.23648005174
1.92,94349.79549151809
1.93,94326.20945520619
1.94,94302.92916596592
1.95,94279.77669778097
1.96,94256.93554245842
1.97,94231.45505299197
1.98,94210.27127210934
1.99,94185.30218284324
2.0,94161.0119073567
2.0100000000000002,94136.42040960968
2.02,94113.15338970965
2.0300000000000002,94087.7634228079
2.04,94067.31428321602
2.05,94040.83268906458
2.06,94015.70266902035
2.07,93989.5911990367
2.08,93967.68503245013
2.09,93941.46533058856
2.1,93918.16596482042
2.11,93892.20549818882
2.12,93867.6530058018
2.13,93843.56371793854
2.14,93815.48406206544
2.15,93791.74965523306
2.16,93765.32722847928
2.17,93739.04762005687
2.18,93713.63526517579
2.19,93690.45165214279
2.2,93662.0595144754
2.21,93637.26045901273
2.22,93608.06399266029
2.23,93584.57930894721
2.24,93556.63088123011
2.25,93528.8139654921
2.2600000000000002,93504.71779378642
2.27,93476.92234726655
2.2800000000000002,93451.00638413531
2.29,93425.10060563016
2.3000000000000003,93397.70750902232
2.31,93368.88841763433
2.32,93344.18837254443
2.33,93316.54132716182
2.34,93289.64379826626
2.35,93261.08820026454
2.36,93233.4190918872
2.37,93206.16083821467
2.38,93178.76265923
2.39,93149.64682005794
2.4,93124.34224949619
2.41,93096.39643798964
2.42,93067.86207349558
2.43,93038.44500140724
2.44,93011.62928487713
2.45,92981.2233802811
2.46,92954.16842702696
2.47,92926.3314393161
2.48,92895.19982421404
2.49,92867.51753215742
2.5,92840.23354958082
2.5100000000000002,92811.85485714753
2.52,92782.80409548795
2.5300000000000002,92754.4506700811
2.54,92726.68171227821
2.5500000000000003,92698.98208711769
2.56,92668.3216736488
2.57,92639.95245868822
2.58,92611.65179437635
2.59,92582.09673514377
2.6,92553.42388026083
2.61,92525.4531133075
2.62,92496.639835431
2.63,92466.75630690444
2.64,92438.48417442878
2.65,92406.78652133794
2.66,92379.71593418959
2.67,92350.70839787449
2.68,92321.36070697749
2.69,92293.71370870077
2.7,92263.270448982
2.71,92234.49526575874
2.72,92205.49812400943
2.73,92174.05557869576
2.74,92146.4625008345
2.75,92115.68151232899
2.7600000000000002,92086.59870193558
2.77,92059.7634863564
2.7800000000000002,92027.61274452147
2.79,92000.22271949814
2.8000000000000003,91972.3147036439
2.81,91940.68831128602
2.82,91911.63695786116
2.83,91882.00515492668
2.84,91853.35619769074
2.85,91819.75058322772
2.86,91793.86961255179
2.87,91763.06243548362
2.88,91732.3545146211
2.89,91704.76483888555
2.9,91675.87092172634
2.91,91643.24474532141
2.92,91616.20479334328
2.93,91584.3135906695
2.94,91554.2992237915
2.95,91525.52551948185
2.96,91495.2768725869
2.97,91466.26871008574
2.98,91434.78642641738
2.99,91405.6472727021
3.0,91378.18397713383
3.0100000000000002,91344.63857669794
3.02,91316.34746230679
3.0300000000000002,91288.15199123512
3.04,91256.89995354037
3.0500000000000003,91225.74471553175
3.06,91197.17303867664
3.0700000000000003,91166.33228246916
3.08,91137.10917186052
3.09,91107.45690515851
3.1,91076.73577537763
3.11,91045.65073679842
3.12,91016.21763946897
3.13,90987.72387848572
3.14,90956.64682144746
3.15,90927.55340259902
3.16,90896.12329109307
3.17,90864.91808108315
3.18,90838.36162720429
3.19,90805.82667978904
3.2,90775.98430212095
3.21,90744.78819905604
3.22,90714.30507331419
3.23,90685.1208342201
3.24,90656.06047395548
3.25,90625.48060392104
3.2600000000000002,90594.7252503196
3.27,90564.50358966192
3.2800000000000002,90534.60714440097
3.29,90504.37598899509
3.3000000000000003,90471.96341066263
3.31,90443.33310081462
3.3200000000000003,90412.85801106812
3.33,90383.06612652956
3.34,90351.74058716961
3.35,90324.09911080009
3.36,90292.4077941814
3.37,90260.34074184009
3.38,90230.82226968044
3.39,90199.92829532054
3.4,90170.5935509397
3.41,90141.30983046458
3.42,90109.2315744887
3.43,90080.00630599361
3.44,90049.31493839831
3.45,90019.89357462652
3.46,89989.58575655022
3.47,89957.34351206743
3.48,89927.73691181294
3.49,89897.96939293503
3.5,89866.42203153539
3.5100000000000002,89837.83099702478
3.52,89806.92793593921
3.5300000000000002,89775.90634093339
3.54,89747.84248892836
3.5500000000000003,89716.91940278848
3.56,89686.45710139588
3.5700000000000003,89656.84030083203
3.58,89626.0061644733
3.59,89596.28443514716
3.6,89567.4993816969
3.61,89537.84886910606
3.62,89508.14892347834
3.63,89478.42531138546
3.64,89447.07292731022
3.65,89418.22177010027
3.66,89386.89768413779
3.67,89358.30439141567
3.68,89327.47490226592
3.69,89296.89024879379
3.7,89269.22118255869
3.71,89237.44185289626
3.72,89210.31160403875
3.73,89179.4373722769
3.74,89148.75473130419
3.75,89120.32406556234
3.7600000000000002,89089.46876223244
3.77,89061.201913385
3.7800000000000002,89032.15604305943
3.79,89000.76208090094
3.8000000000000003,88971.7009246723
3.81,88944.58821417243
3.8200000000000003,88917.07396849849
3.83,88885.52347635142
3.84,88855.29443738377
3.85,88826.78873312577
3.86,88797.18778093641
3.87,88768.28946305445
3.88,88738.63367749815
3.89,88709.42265953538
3.9,88680.91480372395
3.91,88650.2852057254
3.92,88622.85418957613
3.93,88593.07950933733
3.94,88563.93100663614
3.95,88535.73732709313
3.96,88508.29008400707
3.97,88477.544546159
3.98,88448.42902560996
3.99,88420.0140243236
4.0,88391.66679424341
4.01,88363.31190041834
4.0200000000000005,88334.29204406263
4.03,88304.91177381025
4.04,88276.76462101362
4.05,88250.35980249698
4.0600000000000005,88222.36645482187
4.07,88191.78821358159
4.08,88164.93944979912
4.09,88134.23813688646
4.1,88106.77667829207
4.11,88078.52952620391
4.12,88051.47344136241
4.13,88022.6556210333
4.14,87994.64409139205
4.15,87966.3238150622
4.16,87938.07993693494
4.17,87911.4906309112
4.18,87880.40962482347
4.19,87854.81812888384
4.2,87826.27039654458
4.21,87798.32438031185
4.22,87770.46865492691
4.23,87742.40721596968
4.24,87712.84840356218
4.25,87688.21805007751
4.26,87660.28302474864
4.2700000000000005,87629.09067253712
4.28,87603.01816347551
4.29,87574.89142512073
4.3,87546.34797674199
4.3100000000000005,87520.17306321119
4.32,87491.58248258466
4.33,87465.96752259065
4.34,87437.68603546859
4.3500000000000005,87409.78920274065
4.36,87383.22505112296
4.37,87355.35965769332
4.38,87329.97205178865
4.39,87299.38413300182
4.4,87274.79100486853
4.41,87245.57182996017
4.42,87217.11209889145
4.43,87189.65911342447
4.44,87163.9452397586
4.45,87136.09358102812
4.46,87109.90814993586
4.47,87082.88804980411
4.48,87053.47866598792
4.49,87027.99583982973
4.5,87001.97378147213
4.51,86974.57216735987
4.5200000000000005,86947.58658189516
4.53,86921.26362093717
4.54,86894.93201744737
4.55,86868.34078004521
4.5600000000000005,86840.44574409538
4.57,86812.18223076189
4.58,86785.91908730312
4.59,86758.8665570639
4.6000000000000005,86733.22758016946
4.61,86706.51299784397
4.62,86679.89997898931
4.63,86650.89040806187
4.64,86626.29079504612
4.65,86599.59765077183
4.66,86572.7794421068
4.67,86547.26636087445
4.68,86521.61411198284
4.69,86493.06483232375
4.7,86466.75893681696
4.71,86440.42382369879
4.72,86413.08068439752
4.73,86390.9381563893
4.74,86361.73137458791
4.75,86336.57091435844
4.76,86310.26438438706
4.7700000000000005,86284.74824110998
4.78,86258.0336751515
4.79,86230.98447233479
4.8,86204.21074711437
4.8100000000000005,86180.28487876778
4.82,86152.95179090777
4.83,86123.92104679748
4.84,86101.01292815237
4.8500000000000005,86074.2377572173
4.86,86048.97068742962
4.87,86022.40478134503
4.88,85998.36795580588
4.89,85971.9313643606
4.9,85947.16773346042
4.91,85919.61252584546
4.92,85895.05267711324
4.93,85869.12191556797
4.94,85841.77428197507
4.95,85817.37065739384
4.96,85791.05249045981
4.97,85764.82958943404
4.98,85739.66765416393
4.99,85714.12238892722
5.0,85690.11272091164
5.01,85663.1036459785
5.0200000000000005,85639.55146648639
5.03,85611.61391987685
5.04,85587.61967258301
5.05,85562.19242249339
5.0600000000000005,85538.03076374429
5.07,85511.30107048409
5.08,85486.0893678482
5.09,85463.23728792678
5.1000000000000005,85435.36208283278
5.11,85411.18366641428
5.12,85383.81322633797
5.13,85362.0162995821
5.14,85337.51976164462
5.15,85310.05410581369
5.16,85286.60944735294
5.17,85259.31072973623
5.18,85234.77978256905
5.19,85210.5291993066
5.2,85184.44178363701
5.21,85159.55396874431
5.22,85135.68925968236
5.23,85107.93965365978
5.24,85085.75012129136
5.25,85061.09138633378
5.26,85035.19528414599
5.2700000000000005,85012.35661944986
5.28,84986.59623732243
5.29,84961.25575015326
5.3,84938.8857796956
5.3100000000000005,84913.02286745365
5.32,84886.45474919859
5.33,84863.4057642637
5.34,84840.15840853506
5.3500000000000005,84815.25839282479
5.36,84790.7566894721
5.37,84766.11495169277
5.38,84742.55022664063
5.39,84717.09537602971
5.4,84692.14456503015
5.41,84665.99506049274
5.42,84643.09002053778
5.43,84620.61845718946
5.44,84595.34785352921
5.45,84571.00526928638
5.46,84543.96116020992
5.47,84520.59172769153
5.48,84497.52543131329
5.49,84473.32378778316
5.5,84449.12761525936
5.51,84424.16934372978
5.5200000000000005,84401.81973572356
5.53,84375.52359612036
5.54,84352.08323935118
5.55,84328.98599476839
5.5600000000000005,84302.41443620704
5.57,84278.67645842367
5.58,84257.13515555592
5.59,84231.7266811325
5.6000000000000005,84209.41871767759
5.61,84184.76158599059
5.62,84162.25870392587
5.63,84137.38392437858
5.64,84114.04133211916
5.65,84090.49382443936
5.66,84068.16651100338
5.67,84043.60766966364
5.68,84017.78245951973
5.69,83995.1951151899
5.7,83971.68083532242
5.71,83946.91053154205
5.72,83925.26080222626
5.73,83899.2929076273
5.74,83878.60241972248
5.75,83852.8877045889
5.76,83831.70420955945
5.7700000000000005,83805.90271912086
5.78,83784.54368381618
5.79,83760.6156276272
5.8,83737.7292440085
5.8100000000000005,83713.4068921832
5.82,83690.26695728807
5.83,83666.78281707049
5.84,83643.33063972254
5.8500000000000005,83619.0065633178
5.86,83596.38713490123
5.87,83574.4964694436
5.88,83551.55167378766
5.89,83527.77942823252
5.9,83504.592714542
5.91,83480.56888308085
5.92,83458.52744559145
5.93,83435.35441979308
5.94,83411.76730537711
5.95,83387.38050150199
5.96,83367.94331326205
5.97,83344.58884574109
5.98,83319.51249544394
5.99,83297.55933450171
6.0,83274.03086463678
6.01,83252.91881689662
6.0200000000000005,83230.76844211553
6.03,83205.92445646368
6.04,83183.399227577
6.05,83161.29783115388
6.0600000000000005,83137.68727074609
6.07,83114.3221880605
6.08,83090.57378246835
6.09,83067.94301580718
6.1000000000000005,83048.00770407333
6.11,83024.08766421334
6.12,83001.41825279206
6.13,82978.94350403476
6.140000000000001,82957.62011602036
6.15,82936.38297148906
6.16,82912.34966316666
6.17,82890.9524372782
6.18,82867.20716720629
6.19,82844.93195944303
6.2,82822.46881080717
6.21,82799.11873679714
6.22,82778.07247856334
6.23,82755.77861273431
6.24,82733.86792511845
6.25,82711.71300657648
6.26,82688.96901737284
6.2700000000000005,82666.00990281395
6.28,82643.39581708187
6.29,82622.33369325969
6.3,82599.68995041228
6.3100000000000005,82577.73895875359
6.32,82555.62308053729
6.33,82536.09160641974
6.34,82510.32909766417
6.3500000000000005,82489.98742213634
6.36,82466.79999427515
6.37,82444.47792900684
6.38,82421.22053275138
6.390000000000001,82399.41904003768
6.4,82380.70888444285
6.41,82358.70000646956
6.42,82336.67026049137
6.43,82313.63011169748
6.44,82290.5926655386
6.45,82270.22282480002
6.46,82247.64451144388
6.47,82225.48882172159
6.48,82204.73373274315
6.49,82183.30888524315
6.5,82161.25771144063
6.51,82139.30060938915
6.5200000000000005,82119.02043097913
6.53,82097.34780997458
6.54,82074.83203995241
6.55,82053.07021091362
6.5600000000000005,82031.46935736558
6.57,82010.43131557839
6.58,81988.3103808843
6.59,81967.18693985716
6.6000000000000005,81944.37612493892
6.61,81926.5227518579
6.62,81901.66939599687
6.63,81882.29125779406
6.640000000000001,81860.48000239195
6.65,81838.2018881284
6.66,81819.36440302701
6.67,81795.0958464918
6.68,81775.20370406497
6.69,81754.04081973397
6.7,81732.88869409834
6.71,81710.57125912071
6.72,81690.11938131657
6.73,81668.09726446803
6.74,81646.90350631574
6.75,81626.24252204888
6.76,81606.19906167302
6.7700000000000005,81583.52977053884
6.78,81562.94802435277
6.79,81542.51520482745
6.8,81521.71072565316
6.8100000000000005,81498.71564178336
6.82,81479.35003535713
6.83,81457.90607893644
6.84,81437.42233086647
6.8500000000000005,81416.88698886488
6.86,81394.79581606231
6.87,81372.98539070306
6.88,81353.44691542293
6.890000000000001,81332.39366371722
6.9,81311.4448471233
6.91,81291.78956662974
6.92,81270.17906913231
6.93,81249.08620776863
6.94,81227.55883455019
6.95,81209.06652766584
6.96,81186.26084157829
6.97,81166.46365044649
6.98,81146.67986490384
6.99,81125.60517334669
7.0,81104.08518917022
7.01,81084.83925557243
7.0200000000000005,81064.74105450267
7.03,81043.01428020721
7.04,81024.10648535249
7.05,81002.14688183431
7.0600000000000005,80982.73149083738
7.07,80960.18478052157
7.08,80940.30260794146
7.09,80920.92254133098
7.1000000000000005,80899.94102525822
7.11,80880.02531103879
7.12,80859.04045331143
7.13,80837.90442888043
7.140000000000001,80819.22816898453
7.15,80800.19127352786
7.16,80778.38962524512
7.17,80757.99493062343
7.18,80738.77129454968
7.19,80717.13017400113
7.2,80695.966145132
7.21,80678.41366692375
7.22,80656.49743378413
7.23,80637.17773673807
7.24,80616.76306632087
7.25,80596.69000025754
7.26,80578.09871174449
7.2700000000000005,80555.66419726613
7.28,80536.4797979128
7.29,80515.85811972062
7.3,80495.73981706276
7.3100000000000005,80477.67715572852
7.32,80458.02632757605
7.33,80437.71735048179
7.34,80415.9720725209
7.3500000000000005,80396.34909467603
7.36,80377.59520136412
7.37,80357.7515957227
7.38,80337.8477012348
7.390000000000001,80318.21882322607
7.4,80299.45508288882
7.41,80279.49398429754
7.42,80258.1311359519
7.43,80238.42505812542
7.44,80218.12773433606
7.45,80200.65624755132
7.46,80180.96742761033
7.47,80159.2771895047
7.48,80140.17352332624
7.49,80119.82015382726
7.5,80101.64119677138
7.51,80082.58023173168
7.5200000000000005,80061.80385269875
7.53,80043.62056135225
7.54,80023.31421165708
7.55,80003.79901815631
7.5600000000000005,79984.59665255262
7.57,79962.49335546287
7.58,79946.30470226862
7.59,79926.62491615793
7.6000000000000005,79907.23971173467
7.61,79887.86317434986
7.62,79868.09013885168
7.63,79848.89768210286
7.640000000000001,79829.25465219033
7.65,79810.28365383818
7.66,79790.94455732226
7.67,79769.97563173066
7.68,79753.20784674463
7.69,79732.3059837192
7.7,79715.03492075199
7.71,79696.0749313308
7.72,79675.88951250295
7.73,79656.50957561625
7.74,79638.51181936744
7.75,79618.54289908134
7.76,79599.23446230158
7.7700000000000005,79582.36989010869
7.78,79560.73819218826
7.79,79542.44608613201
7.8,79525.32711592062
7.8100000000000005,79505.2635062036
7.82,79484.92432560089
7.83,79468.32677198229
7.84,79447.28913044745
7.8500000000000005,79428.53808196388
7.86,79408.87973229808
7.87,79391.78686443385
7.88,79373.03831029996
7.890000000000001,79354.22722216416
7.9,79335.89378080322
7.91,79315.61614802743
7.92,79296.64767729653
7.930000000000001,79278.25307825921
7.94,79259.79718170373
7.95,79240.78017773874
7.96,79223.33120027045
7.97,79204.0430037409
7.98,79184.78301144944
7.99,79168.25536335779
8.0,79147.96534652026
8.01,79131.4873655451
8.02,79111.29995168204
8.03,79094.68874716079
8.040000000000001,79072.3058950834
8.05,79056.0592754251
8.06,79036.50045984583
8.07,79019.3393643503
8.08,79001.30987587117
8.09,78981.38951745862
8.1,78965.19549591948
8.11,78945.72925305896
8.120000000000001,78927.67270256187
8.13,78910.22040691652
8.14,78890.91688442709
8.15,78869.84200997853
8.16,78852.5521473023
8.17,78832.78555293042
8.18,78817.02612747256
8.19,78800.07481953206
8.2,78780.0798218382
8.21,78762.5923671319
8.22,78741.36338019177
8.23,78725.8296055701
8.24,78708.07234603669
8.25,78690.77814431438
8.26,78671.4679670056
8.27,78654.23901198032
8.28,78635.07837201866
8.290000000000001,78618.69444436092
8.3,78602.36308396136
8.31,78582.2043744559
8.32,78564.22429081828
8.33,78547.66900803105
8.34,78527.47349154046
8.35,78510.74013016443
8.36,78491.56068993914
8.370000000000001,78474.9306362309
8.38,78456.52016037947
8.39,78438.20771107469
8.4,78421.61796516333
8.41,78404.4130232442
8.42,78384.56232023146
8.43,78367.73656939634
8.44,78350.7046640853
8.45,78330.73236762972
8.46,78314.01923822174
8.47,78297.3997457421
8.48,78279.48615426903
8.49,78262.0099648871
8.5,78243.58208820478
8.51,78225.95447359573
8.52,78207.04120291966
8.53,78193.06838727296
8.540000000000001,78173.3051942946
8.55,78153.50312392204
8.56,78140.46063560294
8.57,78122.64839394417
8.58,78102.58896885987
8.59,78087.29749407111
8.6,78068.64789696469
8.61,78050.37260114712
8.620000000000001,78032.13409186945
8.63,78016.52290487762
8.64,77996.83831220494
8.65,77980.75145189867
8.66,77962.5783161554
8.67,77946.28644269066
8.68,77929.99344789083
8.69,77910.60006575884
8.700000000000001,77894.15682788112
8.71,77878.5226357054
8.72,77860.13848063687
8.73,77840.52660911668
8.74,77825.01901077565
8.75,77808.81928270494
8.76,77791.77758672416
8.77,77776.55946204386
8.78,77756.71343004133
8.790000000000001,77739.56882350742
8.8,77722.26277700221
8.81,77704.86792838064
8.82,77689.02385657193
8.83,77671.92547237109
8.84,77655.16611925892
8.85,77636.83915289215
8.86,77620.10125143046
8.870000000000001,77602.48423991665
8.88,77585.52715044624
8.89,77571.22007579033
8.9,77551.85940224704
8.91,77535.41620279335
8.92,77518.2102953754
8.93,77503.46861630959
8.94,77485.74000252101
8.950000000000001,77469.69085797254
8.96,77452.13200378856
8.97,77432.77190883612
8.98,77417.22490861425
8.99,77401.50432689748
9.0,77382.77196477918
9.01,77366.89489084345
9.02,77348.46032216062
9.03,77333.8876170303
9.040000000000001,77317.35970836203
9.05,77300.94106639778
9.06,77283.81710763024
9.07,77265.11790017704
9.08,77250.08816206071
9.09,77235.47235928723
9.1,77218.11184739065
9.11,77199.21757164074
9.120000000000001,77184.9900784322
9.13,77167.170182681
9.14,77150.89513869639
9.15,77133.62489608569
9.16,77118.79794705502
9.17,77101.83259095975
9.18,77084.15501906186
9.19,77069.31516313851
9.200000000000001,77052.0502004273
9.21,77037.36949752999
9.22,77019.49540104975
9.23,77004.0041720755
9.24,76987.31312585091
9.25,76971.3644063865
9.26,76955.71152634827
9.27,76937.6549052398
9.28,76921.45417259111
9.290000000000001,76905.33586803252
9.3,76888.26258311735
9.31,76874.46455477741
9.32,76857.19333392059
9.33,76839.88213038119
9.34,76825.81320206962
9.35,76808.22412113316
9.36,76791.19460940825
9.370000000000001,76776.10261906289
9.38,76760.21371464037
9.39,76744.30224928401
9.4,76725.497138174
9.41,76711.42314978957
9.42,76693.44332535351
9.43,76679.07993169292
9.44,76662.57627356426
9.450000000000001,76646.74231848939
9.46,76631.25354793877
9.47,76614.93682969152
9.48,76600.31974960434
9.49,76583.0742140948
9.5,76566.50246641487
9.51,76550.57329131772
9.52,76535.93403066984
9.53,76519.86982568556
9.540000000000001,76503.53997490022
9.55,76488.87328109174
9.56,76472.5628652526
9.57,76456.14999148619
9.58,76439.56733625318
9.59,76425.00481313867
9.6,76410.40211222094
9.61,76393.69146203405
9.620000000000001,76378.15006347292
9.63,76363.22263301833
9.64,76345.54940434493
9.65,76329.89592920827
9.66,76312.36489556225
9.67,76298.58895328233
9.68,76281.6645783177
9.69,76266.54267565098
9.700000000000001,76250.76604475098
9.71,76235.85357019841
9.72,76224.4570462838
9.73,76206.14109997058
9.74,76190.64632739784
9.75,76174.21236144862
9.76,76158.76112204482
9.77,76142.70307444419
9.78,76128.18529071072
9.790000000000001,76111.61283144022
9.8,76096.13330440555
9.81,76083.23151947228
9.82,76066.00016233041
9.83,76051.605718472
9.84,76036.48222160051
9.85,76020.54489985548
9.86,76005.3654848284
9.870000000000001,75990.62948074096
9.88,75973.543447749
9.89,75958.19326280263
9.9,75943.58688864233
9.91,75928.87575055509
9.92,75910.98767127313
9.93,75897.71760628889
9.94,75882.03006354951
9.950000000000001,75866.10104100755
9.96,75852.71484047889
9.97,75838.25503276351
9.98,75822.54295466394
9.99,75808.55243578678
10.0,75791.46216434737
10.01,75776.79437455435
10.02,75762.14701093221
10.03,75747.48646905852
10.040000000000001,75731.85554664703
10.05,75714.80179883396
10.06,75699.26260887267
10.07,75685.45075418004
10.08,75671.5217036212
10.09,75656.40245357333
10.1,75640.15090828236
10.11,75624.26062442087
10.120000000000001,75612.54522153935
10.13,75596.52736288897
10.14,75580.12001621128
10.15,75565.495784847
10.16,75551.848577102
10.17,75537.77476059353
10.18,75522.22219381979
10.19,75507.91994846055
10.200000000000001,75493.43460741607
10.21,75477.50951563622
10.22,75462.11262313511
10.23,75449.21473243482
10.24,75432.6759822849
10.25,75416.99103185328
10.26,75403.59174031527
10.27,75389.98892586079
10.28,75374.21106375342
10.290000000000001,75360.80281007806
10.3,75345.79946366709
10.31,75330.88524367259
10.32,75315.63759192693
10.33,75301.78838056492
10.34,75285.81586904064
10.35,75272.15261095681
10.36,75258.1290530056
10.370000000000001,75242.93893785989
10.38,75226.57786966323
10.39,75212.47556538918
10.4,75200.34792844545
10.41,75184.71971731471
10.42,75169.83598067162
10.43,75156.46586657883
10.44,75141.22909270006
10.450000000000001,75127.61567371518
10.46,75111.49351907319
10.47,75098.1190191254
10.48,75083.56520135705
10.49,75069.18353985109
10.5,75055.53682493539
10.51,75040.0055725215
10.52,75027.3936479092
10.53,75012.8246286982
10.540000000000001,74997.25124268513
10.55,74983.67718346814
10.56,74969.48726057852
10.57,74954.68640457637
10.58,74941.6800674469
10.59,74925.81718770819
10.6,74912.13064448275
10.61,74897.67348909826
10.620000000000001,74882.92793729277
10.63,74870.5745780012
10.64,74855.95123474282
10.65,74841.7390015131
10.66,74826.91744491027
10.67,74814.6236035038
10.68,74798.81901924532
10.69,74784.16635831803
10.700000000000001,74771.95518171768
10.71,74756.98053540665
10.72,74742.2370738809
10.73,74729.47330912192
10.74,74715.15649722758
10.75,74701.636717717
10.76,74686.72402309069
10.77,74673.75267235983
10.78,74657.31927569718
10.790000000000001,74643.81558300537
10.8,74631.40318443421
10.81,74617.71826966199
10.82,74602.64755868317
10.83,74590.18595620824
10.84,74574.7683203411
10.85,74560.94392857378
10.86,74548.64871880451
10.870000000000001,74535.49836277292
10.88,74519.80073021963
10.89,74508.29890944118
10.9,74493.83769252159
10.91,74479.38598378179
10.92,74466.60994241593
10.93,74450.48911936874
10.94,74438.16514076272
10.950000000000001,74424.60041300832
10.96,74413.58573517218
10.97,74396.71267365229
10.98,74382.82325855717
10.99,74367.28336633822
11.0,74356.52768096728
11.01,74342.5305683446
11.02,74328.87302764668
11.03,74313.36334114689
11.040000000000001,74302.1459359002
11.05,74289.29964876558
11.06,74274.26658804901
11.07,74261.65532961076
11.08,74247.44832276719
11.09,74234.32009451934
