time_s,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,barometer_v1,gnss_x,gnss_y,gnss_z
0.0,0.0027636268866485163,0.00038692159301760126,-9.781132077427518,-0.0007418180973293523,-0.0014178823618190865,0.00029684902752066946,96454.86884929787,33.498593907849646,-99.33762750913132,413.57298801402845
0.01,-0.0040379843942357505,-0.0004514890367139133,16.577719517740224,0.0025791604842875797,0.00044379059557427404,-0.0002666751369672961,,,,
0.02,0.00401538630054796,0.0017497403384915408,30.07457989985307,0.0020917297786613373,0.001305811157066152,0.000852417851127468,96453.78058851107,,,
0.03,-0.0027728509749989244,-0.00279473753217361,43.55518147020864,-0.0006787476157505349,-0.0008606348959592653,-0.0005312042275230336,,,,
0.04,-0.0029203681296158523,0.00219668419923242,57.05319152202814,0.0009577207133452054,-0.0008841532130979803,-0.00032588270432811633,96453.85282943725,,,
0.05,-0.0036236349018927377,0.00032942675183205106,68.57082211681357,0.0008359520867008927,-0.0003355036012039369,-0.0007186397077017002,,,,
0.06,-0.0016998084081942398,-0.0005568498915790838,80.08864950348818,0.0007964593844200828,-0.0003960819099349236,-1.15218500164309e-05,96454.48262995873,,,
0.07,-0.004161945363039668,-0.003089849592960328,83.50205652094725,-0.00023320964431285392,-3.538187957903057e-05,0.00027907908293928234,,,,
0.08,-0.0035698973363032845,0.0004716858536206205,86.84956470316351,0.0006998025188095305,-3.8176540241228335e-05,-7.841657333828932e-05,96451.80127182047,,,
0.09,-0.004416748787897589,4.366561850843026e-07,86.28177090553737,0.00034866482068136027,-0.0011472161310900333,0.00030788105821168886,,,,
0.1,-0.0006200065842761214,0.006436278683196314,85.6777403399823,-0.00032785845065899996,0.0019634867883490652,0.00010378975631122359,96449.84553001027,33.49864123171233,-99.3376139873664,413.93840532206156
0.11,7.395975335019198e-05,-0.0011189138398049624,85.1771512503713,0.0004957372166816756,-0.0003213200076415095,0.000666664697870012,,,,
0.12,-0.0011962572697598697,0.004254394316703717,84.68363709910258,0.001418122320034249,0.0013419799508439907,-5.497046466181768e-05,96447.95407272833,,,
0.13,-0.0018175216540052515,0.00608072426268044,84.41109888188564,-0.00033282311390940935,0.0013983812670544334,-0.0012607656673392234,,,,
0.14,0.003717049511861783,0.0021428173069618895,84.13462348325801,-0.000311331891545688,-6.677984580873501e-06,-0.00021545538233042261,96449.01098309616,,,
0.15,0.0032632734235453287,-0.0012149357906310859,84.13476486008577,0.0010434570056046914,6.42589836311792e-05,-0.0011152478659090307,,,,
0.16,-0.0019390986808700082,0.0016615600781741064,84.1326759582033,-0.0017143200098111194,-0.0015020211321529918,0.0009491586876477266,96444.50326486428,,,
0.17,-0.0025531537354832536,0.001691818255056985,84.25705013028501,5.829842769259103e-05,-0.00210561731968617,0.001796676620153172,,,,
0.18,0.0023980670730328335,0.0027807984893362106,84.38388180487146,1.8481802794031895e-05,0.0008276668224844101,-0.000889889069969226,96441.15854239513,,,
0.19,-0.00085264227700599,0.00048734661977039445,84.37132356708014,-0.0010716937175656485,-0.0004803167355161185,0.0007553460531459005,,,,
0.2,-0.00139356612921001,-0.0007569977478178806,84.34614534130381,0.0006190800371881635,-0.0010651257017978272,-0.000643095498498882,96436.06885308835,33.49860612373349,-99.33760925645521,417.1097560173216
0.21,0.0038107972321241167,0.000525014852786895,84.37900756342614,-0.0009379979676461924,-0.0006146395931368553,0.0011011847977430214,,,,
0.22,0.003589057958642349,0.0016785485340672696,84.41010370147531,0.0002592277809643095,-2.607811535634516e-05,-0.0006673644036394408,96433.98936741964,,,
0.23,0.002301681326914056,-0.00015828386439527663,84.45333522059263,-0.0002800733428744394,0.0009689691435299928,-0.00017530277448747392,,,,
0.24,-0.002028770455409903,-0.0015400765164321302,84.50121430188612,-0.0002517554257997789,-0.0010566896840154252,-0.0007905660331345098,96428.5802584575,,,
0.25,-0.0017587907251416458,-0.003412704721691681,84.54095521633674,8.425432803217487e-05,0.000794216166431276,0.0005318893478202224,,,,
0.26,-0.003997771768049544,0.0015573291515235737,84.58215307362073,-0.0010000072814144384,0.0003400350739686469,-0.0015083803196213137,96424.49922027708,,,
0.27,0.0016448483858777004,0.005461124177101997,84.72805978446702,-0.00027713597321360825,-0.0004747480986761876,7.47575627620668e-05,,,,
0.28,0.0008167298255486536,0.0013586849078183621,84.87231442078482,0.001322131969148269,-0.0011961684462900586,-0.00031842546812072713,96420.6906010714,,,
0.29,0.0007414689345951791,-0.0035458458208376515,85.02282678793193,-0.0007064906093686086,0.0014661453553096618,-0.0008879828157057969,,,,
0.3,-0.0009717758366731456,-0.0009323983004816593,85.17695122373172,0.0017184568839046029,-0.0003237373977214437,0.0012940747993115797,96413.99439393148,33.49859475257588,-99.33757794863172,414.4396822041348
0.31,4.8910174701196676e-05,-0.003883498758051044,85.32386178808346,0.0006268838262074494,-1.1427982812737986e-05,0.00017952065176649916,,,,
0.32,0.0022899254836381442,-0.0033728875621452143,85.47261467278378,-0.00010733326716247534,-0.000616035660090997,0.0007016387043999045,96405.81785047313,,,
0.33,0.25428969417922215,0.1469601159791631,85.61196304983508,-0.00013323069644560466,-0.0010897705141690518,0.0006899354296420834,,,,
0.34,0.25960382807995214,0.15529521157424922,85.75175227840607,-0.000383348563665842,-0.004924516839564621,-0.000283399530143409,96399.83099852907,,,
0.35000000000000003,0.26851500365776526,0.15908765336526584,85.86368411471105,0.00015218464387273278,-0.010005987126167919,-0.0004438821975520673,,,,
0.36,0.27774719479071114,0.16034997204254856,85.971123843953,0.0022727928243997655,-0.013226065618793414,0.0008365903784499294,96392.8843219298,,,
0.37,0.27530572450594815,0.17038677744520464,86.09427303770052,0.002365866770051812,-0.018304404182642516,-0.0009488588294501377,,,,
0.38,0.27632553722227843,0.16825154641529239,86.2168979475798,0.003342151590815234,-0.022652375756331212,0.0015165796319985094,96386.08121080376,,,
0.39,0.28164903612054537,0.16669093849378094,86.36015601743935,0.0052321269212436215,-0.02690799361277384,0.0014106938361178423,,,,
0.4,0.28426640894695115,0.1652060047972999,86.51153947774274,0.0071844257138905816,-0.03372371592471,-0.0003937878303177409,96378.22628684096,33.49865134645029,-99.33758442856077,424.6178310177126
0.41000000000000003,0.283305613847243,0.174268071359781,86.84718303956431,0.007966326167263732,-0.035856970865341536,-0.0007786128304619806,,,,
0.42,0.2786436776949354,0.17123235140885648,87.2011999742183,0.006558107135180767,-0.04476082757336595,0.0009801043271167014,96369.33558731948,,,
0.43,0.27084089107816606,0.16789429847895934,87.33041597524989,0.01005637342709736,-0.045713669195561704,0.0011945657855555747,,,,
0.44,0.2668067307466813,0.17293597363718013,87.4458457535234,0.010113255659253157,-0.051557344947107134,-0.0001968486608186266,96361.40767405053,,,
0.45,0.2598230918354218,0.16984381656044648,87.6114058898098,0.009535230720803622,-0.05854870820692085,-0.0021681315147520797,,,,
0.46,0.25276229325373056,0.16655022845193315,87.78040957785802,0.010338361868863945,-0.06081624828206855,-0.0023821809832528917,96349.36171348831,,,
0.47000000000000003,0.23817689882396523,0.16475344837953376,87.88994415607661,0.012344934443827232,-0.06680737740839883,0.0010088065474394418,,,,
0.48,0.22991354912847065,0.15972447005296878,88.00198970341076,0.014684448662890991,-0.07206990784328715,-0.0006701522266305708,96342.63525729708,,,
0.49,0.20722600387448473,0.16142687688940444,87.93473376482912,0.015847914118893244,-0.07572067580153477,0.0009205744837709483,,,,
0.5,0.18724717629241294,0.15538655795874992,87.86539686933592,0.014962066052980231,-0.07910463764000242,-0.002533547227705814,96331.63011704534,33.498597904738,-99.33762216033409,428.86692735786676
0.51,0.16638816153347488,0.13909196136061225,88.0714923594568,0.017505831095766648,-0.08627681397944438,-0.0003382363367395331,,,,
0.52,0.15192668221482455,0.1323631998065762,88.30405933892027,0.018118244891189916,-0.08959023038671447,-0.0013479344012510453,96319.60897462757,,,
0.53,0.12753637805030119,0.12864031053719485,88.50651769271664,0.018332892016985153,-0.0948454285206408,-0.0029312821417794175,,,,
0.54,0.10038385478817474,0.12323981780568771,88.71056468657558,0.01969633299324579,-0.09973450861385723,0.001854239880182106,96309.20088666664,,,
0.55,0.07187792172690179,0.10542292546905575,88.95785347242017,0.019945931441854827,-0.10363817805907749,-0.0008468639087713392,,,,
0.56,0.03849875664830786,0.09394998209620015,89.20134263083484,0.021092051590613017,-0.10640190625323752,-0.0005724505217785241,96297.59919295192,,,
0.5700000000000001,0.006789380921493277,0.07833080884017085,89.40170304262111,0.02327832785361837,-0.11035378802344506,0.0007540201437224802,,,,
0.58,-0.029987852121856572,0.069566727407007,89.60510956993286,0.024313879471455708,-0.11597522411380329,0.0005734699737941811,96285.771632225,,,
0.59,-0.06765284103273814,0.05840878921575566,89.77264046439164,0.023963136883234877,-0.11513370960439724,0.00036643010347904657,,,,
0.6,-0.10186362504851511,0.043897497417663654,89.93465371923807,0.023278461226330698,-0.12126356879395926,-0.0007794022864626255,96272.75505272922,33.4986082529394,-99.33757327790292,436.0627758985084
0.61,-0.1406659569293959,0.025150388411582424,90.07636726059252,0.025080366544807053,-0.12431812674975068,-0.0007187098123817504,,,,
0.62,-0.1863377704923791,0.0057323828693011045,90.217752222659,0.025159746573903238,-0.12515528992797995,-0.0001349297564330222,96260.34083692565,,,
0.63,-0.24210493874275527,-0.008969429522332008,90.41042452972782,0.02630051637785698,-0.1276512064773103,0.0011189730068121525,,,,
0.64,-0.2856499073535863,-0.02712276656130846,90.59166564111659,0.02664265646068317,-0.1301943042397195,0.0015401442356167518,96246.09207243171,,,
0.65,-0.33659103671659385,-0.04429107857294374,90.84577378529266,0.026511538702517833,-0.13128282159756488,0.00019804238001610422,,,,
0.66,-0.3869028705814177,-0.06488647516515003,91.10481418528335,0.025130262973263744,-0.13121019557971245,-0.00106326851302191,96233.13604205336,,,
0.67,-0.4385738466538552,-0.08400837321223208,91.39758093270731,0.026636553081683608,-0.132142196018274,0.0017485074383862022,,,,
0.68,-0.48390011135288,-0.10878060025693906,91.68685566329302,0.02467208776251302,-0.13232689922916854,0.0020666143142288283,96218.69587489692,,,
0.6900000000000001,-0.5487051144691334,-0.1341946669337258,92.01796805593935,0.02463604334350494,-0.1300050785871087,-0.0006668838059905675,,,,
0.7000000000000001,-0.5960274343904667,-0.15652623915951305,92.35625935380953,0.025453976412138885,-0.12881325346569902,0.0003846278783572405,96203.52969292768,33.49861181275179,-99.33762227475647,442.75998087935636
0.71,-0.6484385579391475,-0.17529760335144584,92.72417708574935,0.025177474951174037,-0.1275405569277105,-0.0013496920614352816,,,,
0.72,-0.7052643435216144,-0.1990505905114824,93.0972057154262,0.022330834996671156,-0.12689668090405723,-0.0006714355719916272,96188.5650270542,,,
0.73,-0.7707611164413556,-0.22839766415390664,93.49670287473356,0.022821787856380567,-0.12453949361405148,-0.0007244091548717927,,,,
0.74,-0.8177263991237939,-0.2503314254105631,93.89349150992452,0.022271493943558544,-0.11912020876927525,-0.0004992199266836926,96172.20929191234,,,
0.75,-0.872586670648417,-0.26449862064797297,94.30939581738798,0.02160321258491049,-0.11536748374284163,0.0003237061349058009,,,,
0.76,-0.9278166248711259,-0.2941948538342487,94.7242770702855,0.0214118271606041,-0.11295720652848681,-0.001908059519084416,96155.25737780254,,,
0.77,-0.9874870590966214,-0.31855742391544184,95.14191785583436,0.019784915642582064,-0.10978706685669445,-0.0025332058648685914,,,,
0.78,-1.0359792637689105,-0.3411057410918104,95.55795262313458,0.01833829569027065,-0.10371255707283442,0.0013124786811723203,96139.19490341158,,,
0.79,-1.0872532997437638,-0.360444214158626,95.95496132009605,0.01557451858356636,-0.09940883443976198,0.000747398207688716,,,,
0.8,-1.14050837648315,-0.37878859719099256,96.34303313351926,0.015104057830705979,-0.09129008527850913,0.0008818215327300305,96120.93106040501,33.498617178889376,-99.33760769558691,442.0165885952637
0.81,-1.1853606958436615,-0.40288000624005454,96.70070427133251,0.01484264156739028,-0.08657797371930798,0.00045645955534925474,,,,
0.8200000000000001,-1.2281846788825224,-0.41108198202626783,97.0345019971365,0.013831324762250507,-0.0776190751143068,-0.0003847673893010042,96105.355263325,,,
0.8300000000000001,-1.2693243387953632,-0.4328716480168681,97.33593751429233,0.01353807841357504,-0.07301863858988053,-0.00041227917831934566,,,,
0.84,-1.3048791714904995,-0.44578657592109744,97.62425227316157,0.010623094983175343,-0.06466874337410485,-0.0004477459681350496,96084.95749923728,,,
0.85,-1.3400337216910532,-0.4580062654082503,97.86274413423781,0.009753935659030155,-0.05421231445393074,-0.0001432370206260973,,,,
0.86,-1.3577640603979406,-0.4705393637198101,98.10951988702219,0.0071721161236622585,-0.04855090075242556,0.0005115508843377691,96067.5475515915,,,
0.87,-1.3878303574519453,-0.4767123268831961,98.33603453656089,0.004658998606441916,-0.03856617751019038,0.0018451355620772807,,,,
0.88,-1.406069230052333,-0.48354598057069414,98.54587950215317,0.005369849726239918,-0.030326606817671634,0.00035675973510891087,96049.78008301523,,,
0.89,-1.421737382121872,-0.48329407606295594,98.76964731372725,0.003722351216946383,-0.022351416300342163,0.0004468183902386258,,,,
0.9,-1.437866550149977,-0.4827586140905995,98.98744204624313,0.0010071048611163499,-0.015827654596444467,0.0004992751431045747,96029.38979830063,33.49860189886709,-99.33762840354181,445.20545450139224
0.91,-1.432620662051021,-0.4815586125735699,99.22993720758869,-0.002302490653173995,-0.006606566922794077,0.0012244789684535912,,,,
0.92,-1.4316290293857628,-0.47299418151409595,99.45339464876496,-0.0034765443190838373,0.0002938625056324714,-0.0012342052589635894,96008.1565514519,,,
0.93,-1.4210600018187585,-0.4699871972991118,99.67245050485714,-0.005698860393169932,0.009713827806927186,-0.00023614545118376352,,,,
0.9400000000000001,-1.4051526723280074,-0.4534280942366674,99.88153460749473,-0.005374789861560065,0.01729907895405073,-0.0009561043737104814,95987.42124697744,,,
0.9500000000000001,-1.3834945417049815,-0.4410101196083579,100.0689563731662,-0.007844132148007534,0.02461983342512544,-0.0006890807101148713,,,,
0.96,-1.361057605009264,-0.4318870544874423,100.24767602014016,-0.008518767605977263,0.03346879803593819,-0.00047223003856701354,95966.94183008693,,,
0.97,-1.332988249360005,-0.40830572734307813,100.39570748814873,-0.010597670546387992,0.04048237468562407,-0.0012854745953862722,,,,
0.98,-1.2949379450918455,-0.3866982730607062,100.53629327058316,-0.013622792687074007,0.04499583844059707,-0.001736210663825079,95946.18887552517,,,
0.99,-1.2529538452454423,-0.3676693055087432,100.61936722938192,-0.013536195092071624,0.050662375719674815,-0.0010103694004817523,,,,
1.0,-1.1998662611496587,-0.34225864881452,100.6906955729433,-0.014414823278998878,0.05520896257698147,-0.00017922713337868089,95922.69368442452,33.498636977798,-99.33754621085475,459.96595621451087
1.01,-1.1538204353208485,-0.3071043290366411,100.74635014015023,-0.013110304497310562,0.060113429611727213,-0.000183879537384914,,,,
1.02,-1.0958774460971152,-0.2777889363950633,100.78846504016875,-0.01522887043383008,0.06140945900647393,9.504140449545432e-05,95900.43771916676,,,
1.03,-1.035443584268749,-0.24196213378462245,100.82818038981094,-0.017955151986385146,0.06574404326207633,0.0003742447699340907,,,,
1.04,-0.9683347677104611,-0.21164125983977264,100.8832427556362,-0.01644705637466306,0.06717877762665292,0.0006970309017117766,95878.02378792613,,,
1.05,-0.9073223722408348,-0.17495729722468178,100.94611136407975,-0.015432803367613502,0.06843646305007176,-0.0009730190309402445,,,,
1.06,-0.8429431619774611,-0.13769155030200475,101.01450011355486,-0.015652734430869248,0.07222210828934762,-0.0016141718922858168,95853.05810167632,,,
