time_s,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,barometer_v1,gnss_x,gnss_y,gnss_z
0.0,4.601206150274685e-05,-0.0013739246807871,-9.77752219605232,0.002048319084737,-0.0013843959673591,-0.0011774336589017,96453.54835105536,33.49864203713925,-99.33759395803352,422.154068118269
0.0033333333333333,-0.0005770212854013,0.0059638162598829,7.590435104412141,-0.0014564099912853,0.001815100282707,0.0004468314699788,,,,
0.0066666666666666,-0.005322803636547,0.0054503102975266,12.09371769429655,-0.0029741656059482,0.0005997257779714,-0.0020147500786989,,,,
0.01,0.0095664937167959,-0.0027507605577003,16.570809259778848,0.0003137269295424,-0.0023599384350723,-0.0009692700930544,96454.22919638116,,,
0.0133333333333333,0.0044335955416013,-0.0102818907148262,21.07071289810311,-0.0001082475130832,0.0031875075739443,0.0031286066205205,,,,
0.0166666666666666,0.0023245384016525,-0.0061387026527403,25.57035702650415,0.0003632200516841,-0.0037332076203297,-0.0010282818805232,,,,
0.02,0.0023727719245786,0.0084439604308135,30.06706217545872,0.0001670534016908,-0.0004599587866622,0.0020002018886841,96453.86263866842,,,
0.0233333333333333,0.0036656051285307,-0.0056970310209314,34.55474243816109,0.0027510058592918,-0.0008456272062067,-0.0033717372463223,,,,
0.0266666666666666,0.0035521399538846,-0.0082277365629962,39.06389183957893,0.0004274923198801,0.0003898769313056,-0.0046713399975109,,,,
0.03,-0.0100276019834452,0.0011429648474491,43.56755370137952,-0.0014917464321738,-0.0007066307035234,-0.0007581379563606,96453.89837085071,,,
0.0333333333333333,0.0124748681388862,0.001275743450378,48.04760366317512,-0.0004810762865829,-0.002238169156051,-0.0003370875873405,,,,
0.0366666666666666,-0.0062978431655606,-0.0008067983188838,52.54244363195856,-3.685479183101234e-06,-0.0001273715396662,-0.0014412228142173,,,,
0.04,9.841268280091527e-05,-0.0034059795791618,57.04799637505016,-0.0010789603355201,0.0021308590131438,-0.0017437243705575,96453.72638964796,,,
0.0433333333333333,0.0030287322579919,-0.003046908245168,60.89703364804596,-0.0011631866836443,0.0012830147225309,-8.87370408144992e-05,,,,
0.0466666666666666,0.0014152689476192,-0.0052533639991764,64.73820767275159,-0.0006422705730981,0.0006734589488224,-0.001572658319238,,,,
0.05,0.0001560910111768,-0.0088912875750239,68.56871884153264,0.0004446559302315,-0.0004168134529291,0.0002312693787226,96453.8878977057,,,
0.0533333333333333,-0.0034976551841147,-0.0029761953586257,72.40304027967859,-0.0014325768301575,-0.0003574182617239,-0.0005164348586468,,,,
0.0566666666666666,0.005417028776969,0.0011756899765318,76.23293496584789,-0.0006550603409717,-0.0019244169291875,-0.0009566595064076,,,,
0.06,-0.0072897485030201,0.003790547674005,80.08282249950531,-0.0016323553081597,-0.0016500858561728,0.000568774371713,96453.63154755888,,,
0.0633333333333333,-0.0046118858694442,-0.0043157812139905,81.27829272291575,-0.0030645618745647,0.0004886083980417,0.00123876895092,,,,
0.0666666666666666,0.0047225154372696,0.0013818882331616,82.39148992735736,0.0005764861252375,-0.0005215408223998,-0.0003148948712683,,,,
0.07,0.0016476897466037,-0.0014252440282145,83.49649357392757,-0.0016834120403555,-3.699509950910063e-05,0.0018571337344924,96452.52572102554,,,
